code,收盘,上市天,流通市值亿,RPS250,RPS120,MA100,MA300,多头排列,站上20周线,量比20/60,距250日新高%,本轮基地数,距区间高点%,满3基,池,名称,细分行业
001379,15.54,927.0,10.46269501063009,19.687300574345883,12.897137464611513,19.0168,21.0472,False,False,0.9384887767702159,-39.36792820912993,1,-56.15124153498871,False,"滚动次新[1,3)年",腾达科技,金属制品
001382,17.6,500.0,11.08391577192519,26.707083599234206,62.9757785467128,19.563699999999997,20.617600000000003,False,False,1.0098813063899794,-29.68437874550539,1,-40.25797691785471,False,"滚动次新[1,3)年",新亚电缆,线缆部件及其他
001387,11.72,935.0,13.681858160169975,33.375877472878116,53.28719723183391,12.8081,13.525733333333333,False,False,0.8050620413081473,-27.92127921279213,0,-35.49807374793617,False,"滚动次新[1,3)年",雪祺电气,冰洗
001388,20.38,398.0,25.582031958526926,9.3490746649649,23.05756527209814,23.7254,,False,False,2.2808810562161197,-41.48722365776629,1,-51.23235223737736,False,"滚动次新[1,3)年",信通电子,电网自动化
001389,140.58,853.0,214.39540214196805,94.41608168474792,95.37590437244417,162.90890000000002,103.21263333333333,True,False,1.0477516635079684,-40.535510342202095,3,-40.535510342202095,True,"滚动次新[1,3)年",广合科技,PCB
001390,17.7,431.0,21.020005674942027,18.3152520740268,33.658383139352,19.644399999999997,,False,False,0.8841664230613469,-45.954198473282446,2,-45.954198473282446,False,"滚动次新[1,3)年",古麒绒材,其他纺织
001391,4.39,581.0,66.53825434168608,8.806636885768986,38.534130229631955,4.8553,5.877266666666667,False,False,1.1288069480219105,-35.5359765051395,1,-51.330376940133036,False,"滚动次新[1,3)年",国货航,跨境物流
001395,29.34,553.0,15.135101362316759,36.66241225271219,66.65618118905317,28.429000000000002,32.93643333333333,False,True,2.3060842867156177,-33.04427202190781,3,-33.04427202190781,True,"滚动次新[1,3)年",亚联机械,其他专用设备
001400,68.86,466.0,32.15153073484239,90.04467134652202,79.30166719094055,111.13240000000002,71.92033333333333,True,False,0.9415973557677569,-55.51966927201085,3,-55.51966927201085,True,"滚动次新[1,3)年",江顺科技,其他通用设备
300784,39.0,787.0,6.586632141292137,17.007019783024887,9.090909090909092,46.218999999999994,51.21156666666666,False,False,0.7213179266189984,-38.46639318396971,0,-68.81746222115615,False,"滚动次新[1,3)年",利安科技,其他塑料制品
300904,41.27,1090.0,9.025281437644962,25.941289087428203,17.74142812205096,51.762100000000004,59.98876666666667,False,False,0.9469074077456652,-55.87040205303677,2,-55.87040205303677,False,"滚动次新[1,3)年",威力传动,风电零部件
301173,30.33,518.0,9.367364829688526,10.944479897894064,13.463353255740799,37.1771,43.636966666666666,False,False,1.022301310785463,-46.23293742244283,1,-56.434932490663606,False,"滚动次新[1,3)年",毓恬冠佳,车身附件及饰件
301251,28.15,1062.0,21.637296763684077,50.22335673261008,30.701478452343505,46.0343,39.667166666666674,True,False,1.233230355680903,-53.79185817465528,4,-53.79185817465528,True,"滚动次新[1,3)年",威尔高,PCB
301275,46.25,510.0,139.08522452343854,32.163369495851946,44.41648317080843,43.2209,51.780300000000004,False,True,0.7514535494941514,-41.31455399061033,1,-46.21467612513083,False,"滚动次新[1,3)年",汉朔科技,其他电子
301348,18.46,1089.0,29.61783030122625,43.65028717294193,11.890531613715005,25.534200000000002,23.4256,True,False,0.682680260119099,-49.76870748299319,1,-49.76870748299319,False,"滚动次新[1,3)年",蓝箭电子,半导体封测
301372,27.05,1088.0,11.211515692753915,71.15507338864072,75.93582887700535,31.821600000000004,27.860533333333333,True,False,0.8849942748520307,-32.97819623389494,1,-32.97819623389494,False,"滚动次新[1,3)年",科净源,水治理
301392,118.71,789.0,49.97234437771017,47.03254626675176,67.47404844290658,173.27020000000002,147.9701,True,False,0.8988771825679167,-58.87264412416852,3,-58.87264412416852,True,"滚动次新[1,3)年",汇成真空,其他专用设备
301413,58.57,959.0,44.80489780122544,61.2635609444799,1.1638880150990878,82.5073,88.65703333333333,False,False,0.7661331509051907,-60.958538861485145,3,-60.958538861485145,True,"滚动次新[1,3)年",安培龙,仪器仪表
301418,34.49,1078.0,10.242644996637681,52.55264837268666,66.90783265177728,41.4195,38.642833333333336,True,False,0.7034526205800773,-39.51245177130831,1,-39.51245177130831,False,"滚动次新[1,3)年",协昌科技,工业控制设备
301421,62.88,1076.0,29.24997579965633,37.2048500319081,15.319282793331238,93.98559999999999,90.43533333333333,True,False,0.9037484785690488,-52.48961088024178,3,-52.48961088024178,True,"滚动次新[1,3)年",波长光电,光学元件
301458,32.68,570.0,39.06745435318875,54.30759412890874,67.06511481597987,43.023,37.433,True,False,0.624086241399602,-51.063192572626534,2,-51.063192572626534,False,"滚动次新[1,3)年",钧崴电子,被动元件
301459,33.56,964.0,8.80688272045545,19.559668155711552,38.69141239383454,35.8074,40.95586666666666,False,False,0.714992544930203,-36.64338304700774,2,-37.3412994772218,False,"滚动次新[1,3)年",丰茂股份,底盘与发动机系统
301469,27.04,1077.0,12.472244511069258,58.71091257179324,53.79050015728216,31.214899999999997,29.669566666666668,True,False,0.968760515861446,-34.33705682370083,6,-34.33705682370083,True,"滚动次新[1,3)年",恒达新材,特种纸
301479,45.37,503.0,32.799763400090505,18.5067007019783,34.696445423089024,66.7722,65.27453333333334,True,False,0.6202614560091642,-52.080692860160546,3,-52.080692860160546,True,"滚动次新[1,3)年",弘景光电,光学元件
301487,16.06,1090.0,43.946318144615724,20.102105934907467,28.845548914753067,21.358900000000002,22.430266666666668,False,False,0.8471565966807996,-45.59620596205962,0,-50.5237215033888,False,"滚动次新[1,3)年",盟固利,电池化学品
301489,84.74,1014.0,60.12648192279601,89.6936821952776,31.959735765964144,146.1668,121.4802,True,False,0.9117309485399789,-57.60032022415691,2,-57.60032022415691,False,"滚动次新[1,3)年",思泉新材,电子化学品
301498,43.6,1083.0,78.27755494680744,0.5105296745373326,15.633847121736395,46.867399999999996,72.39356666666667,False,False,1.3314538073379971,-56.176500150768916,2,-63.28421052631579,False,"滚动次新[1,3)年",乖宝宠物,宠物食品
301500,21.43,1047.0,30.95150184038748,81.23803446075303,83.51682919156967,24.8992,19.344033333333332,True,False,0.82647959406037,-32.076069730586376,3,-32.076069730586376,True,"滚动次新[1,3)年",飞南资源,固废治理
301501,28.3,502.0,12.270641406851826,0.8296107211231653,17.52123309216735,31.718200000000003,43.14556666666667,False,False,0.947951404018229,-53.93130392316458,3,-57.36025312641253,True,"滚动次新[1,3)年",恒鑫生活,其他家居
301502,46.05,913.0,10.986678636502788,68.21952776005105,82.35294117647058,61.2072,51.15956666666667,True,False,0.6358002151255789,-48.08927967534663,4,-48.08927967534663,True,"滚动次新[1,3)年",华阳智能,电机制造
301507,12.16,1063.0,13.365157437683795,32.099553286534785,49.701163888015095,13.255200000000002,14.299733333333334,False,False,1.1378326026233707,-30.830489192263933,3,-30.830489192263933,True,"滚动次新[1,3)年",民生健康,化学制剂
301508,23.76,976.0,13.970698280709682,10.689215060625399,32.24284366152878,26.7148,30.560099999999995,False,False,0.7508286451080415,-33.277169334456616,0,-44.18604651162791,False,"滚动次新[1,3)年",中机认检,检测服务
301510,25.99,1084.0,73.10285497821721,35.705169112954685,18.936772569990563,32.9546,33.22286666666666,False,False,0.7843878695247524,-37.53905311223264,1,-47.853130016051374,False,"滚动次新[1,3)年",固高科技,工业控制设备
301511,63.33,1082.0,243.06058030028294,95.5966815571155,99.37087134318968,89.4551,49.97403333333334,True,False,0.8125072311495761,-62.665802039733535,3,-62.665802039733535,True,"滚动次新[1,3)年",德福科技,锂电池
301516,14.91,969.0,10.470067128744754,35.92852584556477,71.24882038376849,18.2915,17.372300000000003,True,False,1.4768671828300548,-34.02654867256637,0,-37.71929824561404,False,"滚动次新[1,3)年",中远通,其他发电设备
301517,37.81,1021.0,37.088833674686896,45.213784301212506,4.687008493236867,55.5,52.13843333333334,True,False,0.9768639508296962,-57.79191783880331,1,-57.79191783880331,False,"滚动次新[1,3)年",陕西华达,军工电子
301520,41.83,1043.0,12.961702227020893,79.64262922782387,95.02988361119849,33.3904,31.5684,True,True,2.325742702337473,-37.239309827456864,3,-37.239309827456864,True,"滚动次新[1,3)年",万邦医药,医疗研发外包
301522,23.66,656.0,65.09090029525458,9.636247606892152,7.895564642969487,28.8004,33.275400000000005,False,False,0.8896270384601731,-50.564145424153786,1,-70.18649193548387,False,"滚动次新[1,3)年",上大股份,其他金属新材料
301525,39.4,1069.0,27.35241126520108,16.65603063178047,10.758100031456433,50.2783,57.51106666666668,False,False,0.7086503676733071,-53.03373465252116,5,-53.03373465252116,True,"滚动次新[1,3)年",儒竞科技,家电零部件
301526,27.88,951.0,405.3627924080731,99.84045947670708,99.8112614029569,23.758699999999997,12.210799999999999,True,True,1.0214725990921218,-46.64114832535885,5,-46.64114832535885,True,"滚动次新[1,3)年",国际复材,玻纤制造
301528,44.5,1071.0,20.863026432929573,70.45309508615189,75.74709027996225,52.296400000000006,45.434133333333335,True,False,0.9040739114490844,-47.855636278415744,4,-47.855636278415744,True,"滚动次新[1,3)年",多浦乐,仪器仪表
301529,74.97,1057.0,47.96359625763601,94.35226547543077,46.36678200692042,95.9739,68.51906666666667,True,False,0.9535040730303608,-41.0427807486631,4,-41.0427807486631,True,"滚动次新[1,3)年",福赛科技,车身附件及饰件
301533,25.56,1081.0,7.30815986949254,8.45564773452457,11.00975149418056,28.682100000000002,35.2033,False,False,1.0057244085637984,-42.432432432432435,3,-43.06081532635331,True,"滚动次新[1,3)年",威马农机,农用机械
301535,16.33,494.0,27.69824144989138,30.536056158264195,11.638880150990879,17.8945,20.22876666666667,False,False,1.3694776501306374,-45.602931379080616,2,-45.602931379080616,False,"滚动次新[1,3)年",浙江华远,其他汽车零部件
301536,104.31,858.0,197.8781780982675,91.44862795149969,97.26329034287512,92.8796,72.06920000000001,True,True,1.480013601047428,-23.86131386861313,3,-23.86131386861313,True,"滚动次新[1,3)年",星宸科技,集成电路设计
301538,37.1,866.0,16.31534884944447,23.484365028717296,5.6621579112928595,55.9231,53.4133,True,False,0.8780502748867778,-55.45148895292987,1,-55.45148895292987,False,"滚动次新[1,3)年",骏鼎达,改性塑料
301539,14.33,840.0,10.720789883558698,14.39055520102106,20.10066058508965,16.5885,18.718966666666667,False,False,1.0460755698330073,-37.1766768960982,0,-48.11730629978277,False,"滚动次新[1,3)年",宏鑫科技,轮胎轮毂
301548,59.2,1048.0,17.25416785645072,74.6011486917677,64.48568732305756,76.7063,62.487633333333335,True,False,0.9568861889861816,-39.43734015345268,2,-39.43734015345268,False,"滚动次新[1,3)年",崇德科技,机械基础件
301550,70.15,1053.0,144.8253413382058,88.57689853222719,7.329348851840202,103.29790000000001,79.7394,True,False,0.8343644948777084,-50.62640765765766,3,-50.62640765765766,True,"滚动次新[1,3)年",斯菱智驱,轮胎轮毂
301551,21.48,676.0,33.17430551212097,0.4148053605615826,4.97011638880151,24.644900000000003,35.28136666666666,False,False,1.165284641540183,-57.633136094674555,1,-90.11777695988222,False,"滚动次新[1,3)年",无线传媒,广播电视
301552,23.44,742.0,7.25689461037962,28.079132099553288,48.47436300723498,27.0723,28.6189,False,False,1.3536952495067054,-29.862357869539203,1,-34.96115427302996,False,"滚动次新[1,3)年",科力装备,车身附件及饰件
301555,28.93,1007.0,14.087918636169956,56.82833439693682,57.72255426234665,37.5062,33.48016666666666,True,False,0.6147033005520777,-38.27608278216342,2,-38.27608278216342,False,"滚动次新[1,3)年",惠柏新材,合成树脂
301556,58.9,655.0,17.341679938398077,2.5845564773452456,0.6920415224913495,73.2505,91.28256666666667,False,False,0.9789229746493958,-60.34471150609304,2,-60.34471150609304,False,"滚动次新[1,3)年",托普云农,行业应用软件
301557,73.32,517.0,18.379771542659615,85.00319081046585,77.88612771311733,79.6331,70.41366666666666,True,False,0.7371979819044966,-32.01668984700974,2,-32.01668984700974,False,"滚动次新[1,3)年",常友科技,风电零部件
301558,6.65,1040.0,14.581332326986084,17.19846841097639,30.953129915067628,7.3687000000000005,8.440699999999998,False,False,0.9650574071469764,-34.547244094488185,1,-40.888888888888886,False,"滚动次新[1,3)年",三态股份,跨境电商
301559,13.46,1027.0,12.149520765081913,28.49393746011487,42.08870714061025,14.784,16.119766666666663,False,False,1.0097580505003005,-28.25159914712153,3,-28.25159914712153,True,"滚动次新[1,3)年",中集环科,金属制品
301560,22.96,465.0,14.089464635242784,8.200382897255903,11.38722868826675,34.1661,35.618433333333336,False,False,0.6663562538914936,-51.3249947000212,2,-51.3249947000212,False,"滚动次新[1,3)年",众捷汽车,底盘与发动机系统
301565,20.68,774.0,26.30648492944887,46.45820038289726,56.621579112928586,22.5996,23.737266666666667,False,False,0.48785240170305966,-32.66037121458808,1,-46.94715238583888,False,"滚动次新[1,3)年",中仑新材,塑料薄膜
301566,21.12,948.0,46.41825026087933,79.41927249521379,80.90594526580685,26.986800000000002,21.460166666666666,True,False,0.7556959534987969,-47.645017352503714,3,-47.645017352503714,True,"滚动次新[1,3)年",达利凯普,被动元件
301567,32.44,930.0,6.858992306633712,24.21825143586471,16.483170808430327,40.3796,43.07833333333333,False,False,0.8594259239852994,-43.92394122731203,2,-46.67105046851883,False,"滚动次新[1,3)年",贝隆精密,消费电子组件
301568,54.75,979.0,26.137823309785425,85.92852584556478,89.11607423718151,71.1988,53.30573333333333,True,False,0.7532691719960115,-55.203730976926856,5,-55.203730976926856,True,"滚动次新[1,3)年",思泰克,其他专用设备
301571,56.5,712.0,67.55804009104034,75.90938098276962,80.08807801195344,64.13810000000001,54.5186,True,False,1.2049316175712304,-26.623376623376625,3,-26.623376623376625,True,"滚动次新[1,3)年",国科天成,其他电子
301577,49.3,922.0,9.414024491828613,37.141033822590934,53.821956590122674,69.8605,63.08903333333333,True,False,0.8373615783308929,-52.99837925445705,1,-52.99837925445705,False,"滚动次新[1,3)年",美信科技,其他电子
301578,21.93,949.0,6.591549889278289,29.323548181238035,50.64485687323057,24.0115,26.299666666666667,False,False,1.2234244946949993,-28.074778615939657,2,-45.16129032258065,False,"滚动次新[1,3)年",辰奕智能,其他电子
301580,49.02,768.0,50.00140779946957,87.10912571793236,95.6275558351683,52.174499999999995,39.583800000000004,True,False,1.0145567285592625,-41.649803594810145,3,-41.649803594810145,True,"滚动次新[1,3)年",爱迪特,医疗耗材
301581,34.84,577.0,14.754589767569263,9.82769623484365,28.027681660899656,44.971199999999996,49.47853333333334,False,False,0.6154163372226598,-45.76587795765877,1,-49.153531815528304,False,"滚动次新[1,3)年",黄山谷捷,半导体材料
301585,25.54,591.0,17.395740180662955,20.070197830248883,39.16325888644228,27.2156,30.91976666666666,False,False,0.792107782623418,-29.055555555555557,1,-53.72350063417286,False,"滚动次新[1,3)年",蓝宇股份,纺织化学品
301586,31.42,705.0,16.600199573793038,2.1378430121250798,11.135577225542624,38.4761,47.278933333333335,False,False,0.9451001554435,-48.927178153446036,2,-56.65609049524072,False,"滚动次新[1,3)年",佳力奇,航空装备
301587,21.27,847.0,15.677235947233346,50.670070197830256,66.31016042780749,24.8573,23.823266666666665,True,False,0.9169190654472575,-30.399214659685857,0,-37.34904270986746,False,"滚动次新[1,3)年",中瑞股份,锂电池
301588,29.25,873.0,21.878582094821116,88.1620931716656,95.18716577540107,33.1443,24.40983333333333,True,False,0.9244262159605892,-47.16401734104046,1,-47.16401734104046,False,"滚动次新[1,3)年",美新科技,家具
301589,138.8,907.0,47.99700727645289,50.73388640714741,44.636678200692046,157.9933,160.8676,False,False,0.9017322376531198,-33.45478952919743,1,-45.22926367295398,False,"滚动次新[1,3)年",诺瓦星云,其他IT设备
301590,70.75,424.0,17.4471896303857,9.444798978940652,0.8493236866939289,116.24520000000001,,False,False,0.9691136117134438,-57.219736364735766,2,-57.219736364735766,False,"滚动次新[1,3)年",优优绿能,其他发电设备
301591,26.4,887.0,11.980120269082441,33.31206126356094,17.709971689210445,36.9102,34.1657,True,False,0.6367623559240564,-54.49060506809171,1,-54.49060506809171,False,"滚动次新[1,3)年",肯特股份,其他塑料制品
301592,93.48,648.0,21.96190219830534,4.116145500957243,43.441333752752435,116.2701,128.04770000000002,False,False,0.9768151722401158,-46.97072838665759,1,-50.25807481509072,False,"滚动次新[1,3)年",六九一二,军工电子
301595,37.21,441.0,15.209290630194522,57.17932354818124,17.36395092796477,46.82770000000001,,False,False,0.8520124694599095,-45.4638721969808,2,-45.4638721969808,False,"滚动次新[1,3)年",太力科技,橡胶制品
301596,49.82,812.0,21.861667696600932,31.62093171665603,74.42592010066058,51.46509999999999,56.105366666666654,False,False,0.9865476986184017,-26.3780109354219,1,-40.12019230769231,False,"滚动次新[1,3)年",瑞迪智驱,机械基础件
301598,47.79,591.0,8.60610482067758,25.079770261646456,30.292544825416794,56.50320000000001,60.79376666666667,False,False,0.8770550162070014,-33.25418994413407,1,-40.37429819089208,False,"滚动次新[1,3)年",博科测试,其他专用设备
301600,89.21,691.0,28.939525243893968,37.747287811104016,25.98301352626612,99.04310000000001,112.30830000000002,False,False,0.9517805368978489,-40.10741859684458,1,-47.76014522457107,False,"滚动次新[1,3)年",慧翰股份,通信终端及配件
301601,16.1,565.0,13.601323610026393,0.5424377791959157,3.554576910978295,19.8801,27.664066666666663,False,False,0.9662967633773492,-54.71167369901546,1,-65.65699658703072,False,"滚动次新[1,3)年",惠通科技,其他专用设备
301602,15.14,558.0,31.60709471410355,4.1799617102744095,18.748033972947468,17.083,21.934666666666665,False,False,1.2175674392428604,-46.69014084507042,1,-52.16429699842023,False,"滚动次新[1,3)年",超研股份,医疗设备
301603,99.06,754.0,37.694393494055944,91.25717932354817,96.2566844919786,111.3195,81.51623333333335,True,False,0.8353486578869034,-38.083630226889184,5,-38.083630226889184,True,"滚动次新[1,3)年",乔锋智能,机床制造
301606,50.72,738.0,83.71744906269083,70.77217613273771,23.560868197546398,67.4113,61.8037,True,False,0.876730342381097,-40.71303331385154,6,-40.71303331385154,True,"滚动次新[1,3)年",绿联科技,品牌消费电子
301607,31.35,698.0,48.2728701317992,76.77089980855138,72.41270839886757,39.1163,32.0711,True,False,1.0807852101563549,-45.354715007843815,6,-45.354715007843815,True,"滚动次新[1,3)年",富特科技,汽车电子电气系统
301608,47.97,732.0,28.61492212501446,50.382897255903,42.87511796162315,54.54280000000001,57.228633333333335,False,False,0.8935225906262736,-31.40283140283141,2,-36.3793103448276,False,"滚动次新[1,3)年",博实结,通信终端及配件
301609,37.34,376.0,36.62170555287065,,44.66813463353256,43.5613,,False,False,1.2431907765199317,-43.697225572979484,1,-43.697225572979484,False,"滚动次新[1,3)年",山大电力,电网自动化
301611,77.45,717.0,116.32732933902918,86.88576898532227,8.650519031141869,112.47689999999999,83.83983333333333,True,False,0.8465157674797015,-58.01712922810061,4,-58.01712922810061,True,"滚动次新[1,3)年",珂玛科技,半导体材料
301613,38.18,647.0,32.17280413361085,11.742182514358648,34.63353255740799,42.959799999999994,48.85153333333333,False,False,0.9744414734465435,-39.24252068746023,1,-49.78958442924777,False,"滚动次新[1,3)年",新铝时代,其他汽车零部件
301616,34.42,494.0,9.798844924987627,32.737715379706444,15.759672853098458,41.446099999999994,46.5223,False,False,1.0442388338255102,-45.9315111530003,2,-45.9315111530003,False,"滚动次新[1,3)年",浙江华业,机械基础件
301617,45.48,600.0,31.14515418719695,86.8219527760051,36.08052846807172,49.7446,49.5386,True,False,0.6307225535307674,-43.11444652908069,2,-43.11444652908069,False,"滚动次新[1,3)年",博苑新材,其他化学制品
301618,31.96,672.0,15.382435195478275,19.304403318442883,53.12991506763133,37.2236,39.368133333333326,False,False,0.9529819386455346,-33.7891029625026,1,-87.51660026560425,False,"滚动次新[1,3)年",长联科技,纺织化学品
301622,42.48,607.0,27.565877935146762,1.148691767708998,10.191884240327147,54.6554,68.82163333333334,False,False,0.7586139518088377,-55.25123775413463,1,-57.164465059997994,False,"滚动次新[1,3)年",英思特,磁性材料
301626,205.5,648.0,108.45651401823778,88.76834716017868,90.21704938659956,280.3975,189.2074333333333,True,False,0.9454644841093278,-46.478799874986976,5,-46.478799874986976,True,"滚动次新[1,3)年",苏州天脉,消费电子组件
301628,72.5,641.0,20.393949690251787,31.876196553924697,41.74268637936458,104.48769999999999,94.96286666666667,True,False,0.5508408903587372,-49.65277777777778,2,-49.65277777777778,False,"滚动次新[1,3)年",强达电路,PCB
301629,211.0,497.0,40.844054822527546,84.58838544990428,18.150361748977666,324.1349,244.06416666666667,True,False,0.7591961329160319,-51.93621867881548,5,-51.93621867881548,True,"滚动次新[1,3)年",矽电股份,半导体设备
301630,142.0,389.0,30.09540968500871,74.15443522654755,89.33626926706512,180.63580000000002,,False,False,0.8574907663267435,-51.48119041924352,4,-51.48119041924352,True,"滚动次新[1,3)年",同宇新材,电子化学品
301631,57.78,619.0,25.40215304384846,59.82769623484365,52.75243787354514,73.2546,67.9015,True,False,1.0058578541845575,-40.99264705882353,1,-44.24932458510228,False,"滚动次新[1,3)年",壹连科技,消费电子组件
301633,56.33,634.0,14.3491581675279,6.924058710912571,55.23749606794589,55.6788,66.5769,False,True,1.5641779593749148,-32.70815912077409,1,-57.96582344601149,False,"滚动次新[1,3)年",港迪技术,工业控制设备
301636,39.64,444.0,14.985765039710165,13.082322910019146,13.809374016986473,55.718500000000006,,False,False,0.8597181441339725,-63.25546903967372,2,-63.25546903967372,False,"滚动次新[1,3)年",泽润新能,光伏辅材
301658,24.95,488.0,24.35402510761994,17.42182514358647,57.09342560553633,36.4069,33.49426666666666,True,False,0.6744480239033603,-59.064807219032,2,-59.064807219032,False,"滚动次新[1,3)年",首航新能,光伏逆变器
301662,69.15,473.0,31.102826701401792,52.71218889597959,4.875747090279963,96.80949999999999,89.08800000000001,True,False,1.1151512324468658,-49.011945140834676,3,-49.011945140834676,True,"滚动次新[1,3)年",宏工科技,其他专用设备
301665,22.43,479.0,23.29335976212185,21.69751116783663,35.41994337842089,24.6809,27.92136666666667,False,False,1.3422386840159235,-31.027060270602714,1,-41.830912863070544,False,"滚动次新[1,3)年",泰禾股份,农药
301678,41.43,409.0,57.904895409859435,21.98468410976388,2.736709657124882,58.8245,,False,False,0.8026881080110556,-59.08956255554458,1,-59.08956255554458,False,"滚动次新[1,3)年",新恒汇,半导体材料
600930,4.35,383.0,466.25241235741373,3.2546266751754946,32.11701793016672,5.7166999999999994,,False,False,1.0084516412306779,-41.76706827309237,1,-43.062827225130896,False,"滚动次新[1,3)年",华电新能,风力发电
601033,14.79,928.0,35.46666917402181,59.7319719208679,78.73545139981127,14.4365,14.880466666666667,False,True,1.114864594057124,-9.04059040590407,2,-9.04059040590407,False,"滚动次新[1,3)年",永兴股份,固废治理
601083,11.53,972.0,22.346531462199913,62.571793235481806,81.66089965397923,11.165,11.097633333333333,True,True,0.890933597799908,-11.239414934565062,2,-11.239414934565062,False,"滚动次新[1,3)年",锦江航运,航运
601096,4.5,955.0,74.03728154194317,59.76388002552648,60.64800251651463,5.1139,4.720466666666667,True,False,0.9546352710451306,-35.98862019914652,1,-35.98862019914652,False,"滚动次新[1,3)年",宏盛华源,钢结构
603004,18.24,950.0,10.718742514241592,32.99298021697511,40.2013211701793,21.051099999999998,22.333133333333333,False,False,0.8823117411412797,-30.034522439585743,1,-38.77139979859013,False,"滚动次新[1,3)年",鼎龙科技,其他化学制品
603014,32.97,441.0,33.47942719384308,45.724313975749844,54.419628814092476,35.0298,,False,False,0.8241194584118715,-28.419452887538,3,-28.419452887538,True,"滚动次新[1,3)年",威高血净,医疗设备
603049,50.28,424.0,253.5781678175098,72.5271218889598,75.08650519031141,47.005900000000004,,False,True,1.2031109633489283,-14.808539478143,2,-14.808539478143,False,"滚动次新[1,3)年",中策橡胶,轮胎轮毂
603062,37.28,1000.0,13.785903310942448,27.53669432035737,34.193142497640764,45.216899999999995,46.67353333333333,False,False,0.6433498157867983,-33.28561202576951,5,-33.28561202576951,True,"滚动次新[1,3)年",麦加芯彩,涂料油墨
603072,32.39,577.0,40.825238102691735,5.169112954690491,34.4447939603649,36.407799999999995,44.23356666666667,False,False,0.6769689439163161,-43.63035154890359,2,-47.12699967352268,False,"滚动次新[1,3)年",天和磁材,磁性材料
603075,18.54,1057.0,7.848026512805327,45.18187619655393,51.33689839572193,22.4481,21.8976,True,False,0.8379392830790806,-34.18530351437701,2,-34.18530351437701,False,"滚动次新[1,3)年",热威股份,家电零部件
603082,35.73,916.0,14.555013687401152,49.8085513720485,77.98049701163889,36.8897,37.6105,False,False,0.6957597490081912,-29.26153236982776,3,-29.26153236982776,True,"滚动次新[1,3)年",北自科技,其他自动化设备
603091,47.01,682.0,20.748104284784993,62.12507977026165,67.25385341302297,52.064800000000005,50.0077,True,False,1.0802297999381802,-22.69363591514554,7,-22.69363591514554,True,"滚动次新[1,3)年",众鑫股份,其他家居
603107,12.29,1006.0,26.809643207363056,27.82386726228462,54.89147530670022,13.0928,14.497033333333336,False,False,1.1795854734433562,-24.462200368776898,0,-35.51941238195173,False,"滚动次新[1,3)年",上海汽配,底盘与发动机系统
603120,44.48,474.0,16.851337121700343,71.31461391193363,83.170808430324,46.4204,42.645766666666674,True,False,0.9935788471734389,-26.321020374358127,2,-26.321020374358127,False,"滚动次新[1,3)年",肯特催化,其他化学制品
603124,100.16,501.0,78.8100174757075,93.7141033822591,81.56653035545769,133.76,93.63356666666667,True,False,1.0903254182195532,-52.600444844067965,5,-52.600444844067965,True,"滚动次新[1,3)年",江南新材,其他金属新材料
603193,21.81,1021.0,22.59913527891489,20.963624760689214,73.01038062283737,22.026300000000003,26.270966666666666,False,False,1.0989474322297896,-38.074957410562185,3,-47.53427952850614,True,"滚动次新[1,3)年",润本股份,洗护用品
603194,35.6,587.0,56.22159252227289,43.23548181238034,73.38785781692356,34.5723,37.606566666666666,False,True,0.7013166114533109,-21.360724541639055,1,-31.95718654434251,False,"滚动次新[1,3)年",中力股份,工程机械整机
603202,54.83,466.0,27.5813356832518,3.1589023611997447,7.455174583202265,71.2983,86.205,False,False,0.925041426914352,-46.266170129361036,1,-49.885750845443745,False,"滚动次新[1,3)年",天有为,汽车电子电气系统
603205,21.08,634.0,8.698189667355079,16.017868538608806,37.967914438502675,23.7546,26.99863333333333,False,False,1.074808689128745,-33.29113924050634,1,-64.577381952613,False,"滚动次新[1,3)年",健尔康,医疗耗材
603207,22.51,707.0,12.280171210455537,12.316528398213146,38.4083044982699,24.665399999999998,28.541566666666665,False,False,1.2154273190515554,-39.39149165320409,2,-39.39149165320409,False,"滚动次新[1,3)年",小方制药,化学制剂
603210,13.74,481.0,31.97486759447169,10.178685386088066,25.636992765020445,15.348400000000002,18.63993333333333,False,False,0.6629518967348995,-37.46017296313154,1,-54.488241139450146,False,"滚动次新[1,3)年",泰鸿万立,其他汽车零部件
603231,15.02,962.0,15.944490247704504,45.88385449904276,43.09531299150676,16.164299999999997,17.355733333333333,False,False,0.8925482890294055,-30.26926648096564,1,-30.26926648096564,False,"滚动次新[1,3)年",索宝蛋白,粮油加工
603257,62.7,482.0,15.606317232262723,74.31397574984045,86.59955960994023,63.4806,59.98669999999999,True,False,0.781140580079511,-25.53444180522565,1,-36.163714111178976,False,"滚动次新[1,3)年",中国瑞林,工程咨询服务
603262,19.01,376.0,19.882318603597824,,18.622208241585405,25.6193,,False,False,0.9038534634996439,-53.18886973651809,1,-53.18886973651809,False,"滚动次新[1,3)年",技源集团,保健品
603270,23.71,1067.0,16.81972000406921,47.925973197192086,69.07832651777288,27.3848,26.2892,True,False,0.7987438422225299,-32.024082568807344,3,-32.024082568807344,True,"滚动次新[1,3)年",金帝股份,金属制品
603271,41.4,510.0,39.35429929967161,72.68666241225272,75.90437244416484,45.903099999999995,41.7358,True,False,0.7066453833227663,-23.897058823529417,4,-23.897058823529417,True,"滚动次新[1,3)年",永杰新材,铝
