年,未破,持有日,A实收,A峰值,B实收,B峰值,C实收,再创新高
2019,False,19,-0.13870733478576613,0.028322440087146017,0.7603485838779955,1.018881626724764,0.3173565722585332,True
2020,False,25,-0.09891808346213282,0.061051004636785144,-0.3632148377125193,0.07418856259659967,-0.25695517774343113,True
2022,False,35,-0.006685768863419317,0.13323782234957005,0.7282712511938871,0.8691499522445081,0.27650429799426934,True
2024,False,45,0.08932461873638342,0.2011619462599854,0.8562091503267975,1.2207697893972402,0.2737835875090777,True
2014,False,55,0.07592190889370931,0.17353579175704992,2.3340563991323204,2.8850325379609543,0.010845986984815648,True
2016,False,5,-0.19212410501193333,0.06861575178997614,-0.6085918854415275,0.06861575178997614,-0.08293556085918863,False
2019,False,18,-0.23275862068965514,0.05344827586206913,-0.25,0.05344827586206913,-0.2310344827586207,False
2021,False,50,0.07025761124121788,0.3559718969555037,1.9836065573770494,2.927400468384075,-0.15222482435597173,False
2023,False,33,0.0564373897707231,0.45149911816578503,1.0652557319223988,2.4462081128747792,0.8888888888888891,True
2015,False,205,0.4072847682119205,1.2450331125827816,0.14735099337748347,1.2450331125827816,0.26738410596026485,False
2019,False,66,0.2065217391304348,0.5597826086956521,-0.11413043478260865,0.5597826086956521,-0.10688405797101452,False
2021,False,39,-0.02448579823702257,0.15377081292850137,0.1390793339862879,0.9333986287952984,0.26346718903036237,True
2014,False,19,-0.06576980568011959,0.020926756352765308,0.5979073243647233,1.1434977578475336,0.01644245142002987,True
2015,False,19,0.0668449197860963,0.9171122994652405,0.4077540106951869,0.9171122994652405,0.08288770053475925,False
2016,False,36,-0.12520458265139123,-0.03355155482815053,-0.21440261865793786,0.2733224222585924,-0.12438625204582665,True
2017,False,25,-0.05559465165376498,0.049261083743842304,-0.7093596059113301,0.09500351864883871,-0.04011259676284307,True
2021,False,41,0.35238095238095224,1.0047619047619047,0.0714285714285714,1.138095238095238,0.3285714285714285,True
2022,False,20,-0.17216981132075482,0.0589622641509433,-0.5613207547169812,0.0589622641509433,-0.339622641509434,False
2019,False,32,-0.1467268623024831,0.02031602708803626,-0.49796839729119635,0.02031602708803626,-0.27313769751692996,False
2021,False,27,-0.08139534883720934,0.2085271317829458,0.29457364341085257,0.9131782945736433,0.3403100775193797,True
2023,False,26,-0.09569377990430628,0.18086124401913883,0.23253588516746437,1.2569377990430626,-0.3712918660287081,True
2014,False,12,-0.08842105263157896,0.025263157894736876,0.3347368421052632,2.241052631578947,1.1726315789473687,True
2017,False,28,-0.13717421124828533,0.021947873799725626,-0.5905349794238683,0.021947873799725626,-0.299039780521262,False
2021,False,63,0.3015873015873014,0.7238095238095237,0.2492063492063492,0.7238095238095237,0.161904761904762,False
2022,False,21,-0.2351571594877765,-0.08381839348079156,-0.4144353899883585,-0.04074505238649584,-0.08381839348079156,False
2014,False,46,-0.03284072249589498,0.08374384236453203,2.1527093596059115,4.679802955665025,0.594417077175698,True
2015,False,32,0.6307947019867548,1.8634105960264904,0.22599337748344372,1.8634105960264904,0.9081125827814569,False
2022,False,18,-0.08149779735682827,0.116740088105727,-0.09691629955947145,0.20044052863436135,-0.10352422907488978,True
2022,False,4,-0.26112185686653777,-0.048355899419729176,-0.0019342359767891004,0.05415860735009681,-0.08704061895551263,True
2014,False,17,-0.14324817518248179,0.011861313868613,0.42335766423357657,1.0273722627737225,-0.07664233576642354,True
2016,False,6,-0.10348905972797162,0.028385570668243654,-0.6428149024246008,0.028385570668243654,-0.4589000591366056,False
2019,False,25,-0.125,0.03966346153846145,0.01081730769230771,0.33653846153846145,0.09975961538461542,True
2020,False,21,-0.04667328699106266,0.1042701092353524,-0.4379344587884806,0.1042701092353524,-0.07944389275074482,False
2022,False,77,-0.06004618937644335,0.10508083140877589,-0.11431870669745958,0.535796766743649,-0.06120092378752884,True
2023,False,7,-0.1869313482216708,0.10008271298593896,-0.1819685690653432,0.10008271298593896,-0.4061207609594707,True
2014,False,38,-0.01834862385321112,0.06330275229357785,0.3064220183486239,0.5944954128440365,0.19633027522935764,True
2019,False,23,-0.1035481535119478,0.09413468501086153,-0.01520637219406229,0.6944243301955104,-0.19116582186821152,True
2020,False,108,0.2637292464878671,0.4885057471264367,-0.342911877394636,0.49425287356321834,0.36590038314176243,True
2022,False,20,-0.05467372134038795,0.061728395061728225,-0.3112874779541447,0.061728395061728225,-0.020282186948853642,False
2014,False,33,-0.008928571428571397,0.11904761904761907,0.7261904761904763,1.806547619047619,0.586309523809524,True
2015,False,9,-0.26327433628318575,0.04314159292035402,-0.28429203539823,0.06637168141592942,-0.26991150442477874,False
2017,False,32,-0.042091836734693855,0.10331632653061229,-0.4196428571428572,0.22959183673469408,-0.2576530612244897,True
2017,False,27,-0.2685774946921444,0.023354564755838636,-0.7420382165605095,0.023354564755838636,-0.43312101910828027,False
2019,False,7,-0.206581352833638,0.06398537477148092,-0.42595978062157214,0.06398537477148092,-0.5319926873857403,False
2020,False,7,-0.2037914691943128,-0.09952606635071093,-0.17298578199052128,0.12085308056872046,-0.19905213270142175,True
2021,False,18,-0.064039408866995,0.08128078817733986,-0.18719211822660098,0.08128078817733986,-0.20197044334975356,False
2023,False,15,-0.058495821727019504,0.022284122562674202,0.09470752089136503,0.1532033426183843,-0.11420612813370468,True
2015,False,66,0.8523809523809525,1.4603174603174605,-0.033333333333333326,1.4603174603174605,0.18253968253968256,False
2019,False,16,-0.23111111111111116,-0.07111111111111112,-0.5844444444444444,-0.07111111111111112,-0.3044444444444445,False
2022,False,18,-0.19753086419753096,-0.020576131687242927,-0.345679012345679,0.028806584362139898,-0.22633744855967086,True
2015,False,86,0.8793456032719837,1.5777096114519429,0.24897750511247452,1.5777096114519429,0.6078732106339468,False
2017,False,19,-0.06645161290322577,0.013870967741935525,-0.5735483870967741,0.013870967741935525,-0.20193548387096782,False
2020,False,31,-0.06715993170176437,0.22709163346613526,-0.011952191235059861,0.38531587933978373,-0.26067159931701767,True
2021,False,16,-0.11205073995771675,0.07505285412262142,-0.2235729386892179,0.2864693446088793,-0.2124735729386893,True
2023,False,43,0.05933250927070466,0.3250927070457357,0.907292954264524,1.0537700865265758,0.014215080346106301,False
2014,False,9,-0.08644859813084116,0.1308411214953269,1.2523364485981308,2.7616822429906542,0.46962616822429903,True
2017,False,2,-0.16650438169425508,-0.1002921129503408,-0.5277507302823758,-0.1002921129503408,-0.21421616358325213,False
2021,False,48,0.0030030030030030463,0.14114114114114096,-0.2072072072072072,0.7867867867867868,0.20420420420420404,True
2022,False,24,-0.19512195121951215,0.1163227016885553,-0.9305816135084428,0.1163227016885553,-0.27767354596622884,False
2020,False,32,-0.08085808580858078,0.15676567656765683,-0.19471947194719463,0.2161716171617163,0.0726072607260726,True
2022,False,19,-0.174061433447099,0.006825938566553003,-0.40955631399317405,0.3378839590443685,-0.12116040955631402,True
2015,False,30,0.031712473572938604,0.3002114164904861,1.9260042283298096,4.093023255813953,0.5179704016913318,True
2018,False,12,-0.14395393474088292,-0.011516314779270731,-0.6692258477287268,-0.011516314779270731,-0.26167626359564944,False
2021,False,40,-0.01551724137931032,0.09655172413793123,0.07758620689655182,0.13103448275862073,-0.12758620689655176,False
2022,False,30,-0.08985024958402665,0.01331114808652245,0.8119800332778704,1.0798668885191347,-0.004991680532445808,True
2024,False,33,0.03804347826086962,0.3586956521739131,0.039130434782608914,0.46413043478260896,0.1902173913043479,True
2016,False,17,-0.123580927667856,0.0,-0.6710995783327927,0.0,-0.08952319169639955,False
2020,False,17,-0.12765957446808507,0.11914893617021272,-0.2425531914893616,0.256534954407295,-0.013373860182370745,True
2021,False,20,-0.24915336236090957,-0.05128205128205143,-0.4417029511369135,-0.05128205128205143,-0.46927914852443153,False
2023,False,24,-0.10551558752997603,0.03896882494004794,-0.4022781774580335,0.03896882494004794,-0.21702637889688248,False
2014,False,50,0.1610738255033557,0.32718120805369133,1.2936241610738257,2.3724832214765104,0.1761744966442953,True
2017,False,12,-0.12207357859531776,-0.04069119286510592,-0.3377926421404682,-0.04069119286510592,-0.36845039018952064,False
2019,False,37,-0.04402985074626864,0.16417910447761197,-0.2694029850746269,0.2126865671641791,-0.2291044776119403,False
2020,False,30,-0.13876651982378851,0.19309838472834073,-0.4419970631424376,0.19309838472834073,-0.18355359765051393,False
2023,False,33,-0.19591457753017638,-0.10027855153203347,0.29433611884865374,0.7771587743732591,-0.16991643454038996,True
2023,False,27,-0.14677276746242263,0.009725906277630259,0.7064544650751547,0.81078691423519,-0.09283819628647216,True
2014,False,39,0.006085192697768749,0.14300202839756593,0.26166328600405686,1.4127789046653145,0.2677484787018256,True
2020,False,43,-0.13523131672597866,-0.017793594306049876,-0.15302491103202853,0.11387900355871872,-0.28113879003558717,False
2021,False,27,-0.029787234042553346,0.3319148936170211,0.17659574468085104,0.46382978723404245,0.02127659574468077,False
2023,False,32,-0.06338028169014076,0.21126760563380276,-0.028169014084507116,0.21126760563380276,-0.272887323943662,False
2014,False,57,0.13414634146341453,0.2392120075046904,0.6116322701688555,1.6294559099437147,0.2926829268292681,True
2020,False,14,-0.0774253731343284,0.07369402985074625,-0.4225746268656716,0.07369402985074625,-0.33115671641791045,False
2014,False,85,1.0589318600368323,1.6777163904235728,2.4622467771639047,4.813996316758748,2.1362799263351753,True
2019,False,43,0.007992007992007943,0.11988011988012004,-0.1778221778221778,0.11988011988012004,-0.13086913086913088,False
2020,False,37,-0.08463949843260188,0.056426332288401104,-0.36572622779519326,0.07210031347962387,-0.06060606060606066,True
2021,False,16,-0.09852216748768472,0.010837438423645374,-0.37339901477832516,0.010837438423645374,-0.270935960591133,False
2023,False,10,-0.061162079510703404,-0.012232415902140636,0.1146788990825689,0.5642201834862386,-0.033639143730886834,True
2024,False,29,-0.1103448275862069,0.05103448275862066,-0.03310344827586209,0.41103448275862076,-0.1627586206896552,True
2015,False,75,0.3870665417057171,0.8697282099343955,0.19306466729147154,0.8697282099343955,-0.0356138706654171,False
2019,False,49,0.30733944954128445,0.6272935779816513,0.21100917431192667,0.9598623853211008,0.044724770642201594,False
2020,False,28,-0.04541484716157207,0.14759825327510923,0.013100436681222849,0.4925764192139739,-0.05065502183406112,True
2023,False,9,-0.08459696727853139,-0.015163607342378205,0.07102952913008775,0.41660015961691954,-0.14604948124501194,False
2014,False,63,0.09955423476968805,0.10104011887072795,1.1842496285289745,2.1040118870728084,0.09955423476968805,True
2015,False,43,0.8624078624078624,1.5663390663390664,0.6216216216216215,1.5663390663390664,0.5614250614250613,False
2016,False,9,-0.14357541899441328,0.07765363128491631,-0.523463687150838,0.07765363128491631,-0.26256983240223464,False
2019,False,19,-0.13736713000817657,-0.00817661488143906,0.5044971381847914,1.1896974652493868,0.013900245298446468,True
2022,False,35,-0.03902439024390236,0.06524390243902434,-0.17926829268292666,0.16402439024390247,-0.024390243902438935,True
2014,False,56,0.07331378299120228,0.3255131964809381,2.759530791788856,3.0791788856304985,0.442815249266862,True
2015,False,56,0.23711340206185572,0.561119293078056,1.3402061855670104,1.7893961708394701,0.5375552282768776,True
2020,False,31,-0.3529411764705882,-0.01038062283737029,-0.32179930795847755,-0.01038062283737029,-0.33044982698961933,False
2021,False,23,-0.10238095238095246,0.026190476190476097,0.011904761904761862,0.21904761904761894,0.05476190476190457,True
2023,False,59,0.04772234273318876,0.24078091106290667,0.9479392624728851,1.6442516268980474,-0.08893709327548804,True
2014,False,54,0.19365079365079363,0.33650793650793664,1.5396825396825395,2.9365079365079367,0.853968253968254,True
2017,False,63,0.08234019501625123,0.17876489707475618,-0.06608884073672816,0.7020585048754062,0.09534127843986995,True
2020,False,55,0.3051470588235292,0.5395220588235292,0.01930147058823528,0.6452205882352939,0.3878676470588234,True
2016,False,8,-0.18587360594795543,-0.014869888475836368,-0.5613382899628252,-0.014869888475836368,-0.3814126394052044,False
2019,False,26,-0.08343868520859676,-0.024020227560050622,-0.16561314791403292,0.11251580278128959,-0.022756005056890016,True
2023,False,29,-0.17592592592592582,-0.06481481481481477,-0.40476190476190477,-0.06481481481481477,-0.24867724867724872,False
2014,False,37,-0.061514195583596165,0.1805993690851735,0.14984227129337535,0.8194006309148265,-0.03312302839116721,True
2015,False,43,0.04404145077720223,0.49417098445595853,-0.20012953367875652,1.2772020725388598,-0.19753886010362687,False
2016,False,37,0.33454325468844504,1.127041742286751,-0.2304900181488203,1.127041742286751,0.04537205081669682,False
2018,False,18,-0.11651728553136997,0.030729833546735197,-0.33098591549295775,0.7349551856594112,-0.18886043533930852,True
2018,False,47,0.033047735618114915,0.11077111383108917,-0.3280293757649938,0.6585067319461446,0.5764993880048961,True
2021,False,13,-0.25774555042847724,-0.03625576796308505,-0.2610415293342122,0.7237969676994067,-0.10217534607778511,True
2023,False,21,-0.08667621776504308,0.008595988538681931,-0.2808022922636104,0.06160458452722062,-0.08022922636103158,True
2014,False,38,0.0607661822985468,0.24438573315719947,1.4636723910171727,2.3157199471598418,0.2417437252311756,True
2018,False,59,0.3779710144927535,0.6782608695652173,-0.9553623188405798,0.6782608695652173,-0.8110144927536231,False
2020,True,1394,0.0,0.0,0.0,0.0,0.0,
2015,False,99,0.9694323144104802,1.5982532751091703,0.33187772925764203,1.5982532751091703,0.9097525473071324,False
2019,False,30,-0.08637873754152814,0.12956810631229243,-0.3671096345514949,0.12956810631229243,-0.4833887043189369,False
2022,False,28,-0.029816513761467878,0.08256880733944949,-0.22706422018348627,0.4862385321100917,-0.14220183486238536,True
2023,False,24,-0.016949152542372947,0.3728813559322035,0.4131355932203391,1.222457627118644,-0.008474576271186418,False
2014,False,72,0.1330275229357798,0.2477064220183487,1.2362385321100917,4.155963302752293,0.032110091743119185,True
2020,False,15,-0.1628865979381443,0.2103092783505156,-0.006185567010309145,0.7938144329896908,-0.30309278350515456,True
2021,False,29,0.07252747252747249,0.912087912087912,0.531868131868132,0.9362637362637365,0.00879120879120876,False
2023,False,33,-0.01073345259391767,0.46690518783542023,0.15921288014311274,0.5760286225402507,-0.29695885509838993,True
2014,False,15,-0.07533632286995517,0.052017937219730914,-0.24394618834080728,0.2896860986547085,0.06816143497757854,True
2017,False,13,-0.11806256306760843,0.025227043390514625,0.25428859737638754,0.4379414732593341,-0.1907164480322907,True
2018,False,32,-0.06157112526539277,0.09341825902335454,2.2494692144373674,2.700636942675159,-0.11146496815286633,True
2019,False,36,0.05672461116193972,0.303751143641354,1.5407136322049406,4.426349496797805,0.18206770356816104,True
2019,False,61,0.5452054794520547,1.3876712328767122,0.8883561643835618,3.0623287671232875,1.2267123287671233,True
2022,False,17,-0.08630271330500161,0.04282445243543642,-0.3811703170970906,0.04282445243543642,-0.05459300424975477,False
2014,False,26,-0.17530487804878037,0.10060975609756095,1.429878048780488,3.675304878048781,0.14481707317073167,True
2017,False,17,-0.06566523605150221,0.0,-0.6914163090128755,0.0,-0.08927038626609451,False
2021,False,40,0.1462925851703405,0.37875751503005994,-0.8617234468937875,0.37875751503005994,-0.20841683366733466,False
2023,True,749,0.0,0.0,0.0,0.0,0.0,
2014,False,16,-0.1123595505617977,0.002808988764044784,1.612359550561798,5.157303370786518,0.11516853932584281,True
2017,False,24,-0.05008787346221444,0.057117750439367176,-0.5641476274165202,0.07820738137082595,-0.1405975395430581,True
2019,False,27,-0.06456241032998566,0.020086083213773476,-0.4490674318507891,0.0817790530846485,-0.13199426111908175,True
2020,False,14,-0.1238095238095237,0.025850340136054584,-0.41088435374149657,0.025850340136054584,-0.4136054421768708,False
2022,False,8,-0.20517560073937158,-0.049907578558225585,0.02957486136783727,0.02957486136783727,-0.28835489833641403,False
2020,False,20,-0.1426533523537803,0.10413694721825961,-0.16119828815977177,0.10413694721825961,-0.19115549215406558,False
2023,False,37,-0.041369472182596345,0.14407988587731801,-0.15549215406562056,0.14407988587731801,-0.0442225392296719,False
2014,False,83,0.24464831804281362,0.3241590214067278,0.9388379204892965,2.697247706422018,0.24464831804281362,True
2019,False,13,-0.12860310421286025,0.03325942350332611,-0.2195121951219512,0.03325942350332611,-0.24390243902439013,False
2021,False,38,0.2084367245657568,0.7419354838709675,0.11910669975186083,0.7419354838709675,0.1364764267990073,False
2023,False,18,-0.04516129032258065,0.032258064516129004,-0.062365591397849474,0.26451612903225796,-0.012903225806451757,True
2014,False,79,0.10282258064516125,0.27217741935483875,1.040322580645161,1.1370967741935485,0.022177419354838745,True
2016,False,41,-0.062317429406036906,0.03213242453748788,-0.5735150925024343,0.03213242453748788,-0.18695228821811105,False
2019,False,4,-0.22813036020583188,-0.065180102915952,-0.04802744425385941,0.46140651801029153,-0.07890222984562612,True
2019,False,8,-0.1095890410958904,0.027397260273972712,-0.09417808219178081,0.45890410958904115,0.09760273972602751,True
2020,False,18,-0.09637046307884867,0.06633291614518133,-0.3979974968710889,0.06633291614518133,-0.39299123904881106,False
2024,False,9,-0.18737270875763745,-0.012219959266802527,0.018329938900203624,0.674134419551935,-0.14663951120162932,True
2014,False,46,0.11862835959221507,0.24837812789620028,0.12789620018535697,2.2817423540315107,0.30861909175162183,True
2018,False,61,0.0454901960784313,0.16313725490196074,1.176470588235294,1.2250980392156863,-0.03294117647058825,True
2019,False,43,0.0,0.13262599469496017,0.8753315649867375,1.570291777188329,0.2931034482758621,True
2023,False,6,-0.07578253706754534,-0.04448105436573324,-0.34802306425041185,0.1618616144975289,-0.15444810543657328,True
2014,False,16,-0.08878504672897203,0.009345794392523477,2.053738317757009,2.567757009345794,0.75,True
2016,False,76,0.2781725888324873,0.4578680203045684,-0.6690355329949238,0.4578680203045684,0.14619289340101527,False
2021,False,13,-0.09779179810725558,0.02208201892744488,0.08517350157728698,0.35962145110410093,0.19873817034700303,True
2023,False,35,-0.04054054054054068,0.15315315315315314,0.15765765765765738,0.43243243243243246,-0.10810810810810823,False
2020,False,28,-0.245925925925926,-0.09925925925925927,-0.33333333333333337,-0.07259259259259265,-0.16592592592592592,False
2022,False,10,-0.1624758220502901,0.1624758220502902,0.05222437137330771,1.1392649903288201,0.025145067698259194,True
2014,False,4,-0.10617283950617273,-0.004938271604938205,2.4160493827160496,2.9456790123456793,0.5506172839506174,True
2016,False,59,0.1964285714285714,0.5163043478260869,-0.09083850931677018,1.481366459627329,1.076863354037267,True
2019,False,25,-0.05318450426789234,0.05187130663164807,-0.09717662508207492,0.9789888378200919,0.3092580433355221,True
2014,False,24,-0.03185595567867028,0.10941828254847641,0.5955678670360112,1.4653739612188366,0.09972299168975085,True
2016,False,16,-0.11513859275053306,0.08315565031982941,-0.31698649609097374,0.08315565031982941,-0.2146410803127221,False
2018,False,18,-0.08597986057319906,0.11309062742060405,-0.4887683965917894,0.11309062742060405,-0.18435321456235487,False
2022,False,4,-0.14567526555386945,-0.006069802731411222,-0.24582701062215484,0.2397572078907435,-0.01669195751138075,True
2014,False,65,0.2619808306709266,0.4025559105431309,0.5367412140575079,1.8402555910543135,0.34504792332268375,True
2016,False,25,-0.14384508990318123,0.04149377593361003,-0.40802213001383125,0.04149377593361003,-0.2973720608575381,False
2019,False,17,-0.06048387096774188,0.014112903225806495,0.012096774193548265,1.254032258064516,0.252016129032258,True
2023,False,14,-0.04208416833667339,0.012024048096192397,0.1523046092184368,0.376753507014028,0.06212424849699394,True
2015,False,70,0.705340699815838,1.6758747697974217,-0.18692449355432772,1.6758747697974217,-0.037753222836095834,False
2019,False,44,0.03867403314917128,0.17127071823204432,0.7596685082872927,0.9323204419889501,0.2638121546961325,True
2022,False,38,0.07326578332034295,0.19173811379579098,-0.13406079501169144,0.4473889321901794,0.15822291504286823,True
2014,False,85,0.4444444444444444,0.7616487455197132,2.5788530465949817,4.774193548387096,0.5071684587813621,True
2020,False,18,-0.16985645933014348,0.21052631578947367,-0.5729665071770335,0.21052631578947367,-0.35526315789473684,False
2021,False,25,-0.21739130434782605,0.14450127877237828,-0.8158567774936062,0.14450127877237828,-0.5754475703324808,False
2014,False,33,-0.09470026064291914,0.08948740225890517,0.15117289313640314,0.7445699391833187,0.1424847958297133,True
2018,False,75,-0.05008944543828264,0.1583184257602861,-0.6386404293381037,0.1583184257602861,-0.23792486583184258,False
2021,False,18,-0.09977324263038545,0.049886621315192725,-0.009070294784580546,0.34467120181405875,-0.052154195011338,True
2022,False,35,-0.023762376237623783,0.1742574257425742,0.8594059405940595,1.1425742574257427,-0.05148514851485142,False
2023,False,26,-0.04024144869215296,0.030181086519114775,0.41247484909456733,1.2897384305835011,0.11871227364185111,True
2019,False,14,-0.11695906432748526,0.013645224171540127,-0.1150097465886939,0.06822612085769997,-0.20662768031189072,False
2020,False,56,0.0546697038724373,0.15261958997722092,0.04555808656036442,0.5466970387243737,0.036446469248291535,True
2021,False,10,-0.09255898366606163,-0.016333938294010864,-0.22504537205081676,0.2323049001814883,-0.21052631578947367,True
2014,False,51,0.1293302540415704,0.26096997690531176,1.4411085450346421,3.8729792147806004,0.9006928406466512,True
2019,False,10,-0.16074450084602376,-0.021996615905245376,0.0659898477157359,1.0287648054145517,-0.29949238578680215,True
2020,False,33,-0.04746317512274956,0.1456628477905073,-0.03764320785597386,0.9623567921440261,0.2765957446808509,True
2022,False,6,-0.32801822323462404,-0.09908883826879267,-0.5603644646924829,-0.09908883826879267,-0.33599088838268787,False
2023,False,22,-0.16231884057971013,-0.02898550724637683,0.2550724637681159,0.6028985507246376,-0.49420289855072463,False
2014,False,57,0.034308779011099855,0.11200807265388502,0.7033299697275479,1.067608476286579,0.06962663975782024,True
2016,False,22,-0.15489989462592213,0.07218124341412024,-0.7845100105374079,0.07218124341412024,-0.4841938883034774,False
2019,False,14,-0.2639257294429709,0.025198938992042397,-0.3196286472148542,0.025198938992042397,-0.32625994694960214,False
2020,False,33,-0.05623901581722324,0.12478031634446385,0.8857644991212654,1.7152899824253072,0.008787346221441172,True
2022,False,9,-0.07633587786259544,0.06870229007633588,1.0381679389312977,1.8580152671755723,0.5160305343511451,True
2023,False,34,-0.09823062843197083,0.12080536912751683,-0.24832214765100669,0.14215985356924943,-0.21781574130567416,True
2015,False,55,0.15103532277710086,0.4384896467722288,0.397076735688185,0.47015834348355656,-0.21559074299634595,False
2016,False,14,-0.10869565217391308,-0.002835538752362865,-0.2448015122873346,0.2211720226843099,-0.023629489603024578,True
2019,False,28,-0.02300000000000002,0.16199999999999992,2.106,3.963,0.06499999999999995,True
2019,False,43,0.06962025316455689,0.20648734177215178,0.735759493670886,2.9264240506329116,0.529272151898734,True
2024,False,22,-0.10878417684700414,-0.008726003490401535,-0.20244328097731235,0.06340895869691687,-0.21640488656195467,False
2014,False,47,0.3310580204778155,0.8122866894197951,0.9488054607508531,1.4880546075085324,0.47098976109214985,True
2015,False,30,0.0,0.2693726937269372,-0.09963099630996308,0.34501845018450195,0.17712177121771222,True
2019,False,56,0.09643605870020977,0.17400419287211744,1.8637316561844868,3.851153039832286,0.3333333333333335,True
2014,False,48,0.26225490196078427,0.525735294117647,1.2965686274509802,3.394607843137255,0.8799019607843137,True
2020,False,50,0.27126099706744866,0.7478005865102639,-0.12903225806451613,0.7478005865102639,0.014662756598240456,False
2022,False,50,0.11757575757575767,0.3612121212121213,-0.11393939393939401,0.3612121212121213,0.0060606060606061,False
2014,False,8,-0.10352187833511195,0.026680896478121774,0.39274279615795105,1.2732123799359663,1.00213447171825,True
2018,False,31,-0.0429975429975431,0.5896805896805895,-0.1388206388206389,0.6707616707616706,0.6167076167076166,True
2021,False,33,-0.12584573748308525,0.05683355886332886,0.005412719891745521,0.42489851150202984,-0.23410013531799723,True
2022,False,55,-0.07808564231738035,0.2695214105793451,-0.12720403022670035,0.38539042821158676,-0.20403022670025184,False
2023,False,6,-0.21943573667711602,0.10031347962382431,0.4012539184952977,0.6018808777429467,-0.13375130616509934,True
2014,False,41,-0.019762845849802257,0.1383399209486167,2.7944664031620556,4.225296442687748,0.011857707509881577,True
2020,False,33,0.08137715179968708,0.4413145539906105,6.3302034428795,11.32550860719875,0.8748043818466356,True
2014,False,15,-0.1889035667107002,0.07133421400264184,0.16644649933949807,1.211360634081902,0.8243064729194187,True
2017,False,82,0.14939024390243905,0.21544715447154483,-0.6209349593495934,0.37195121951219523,0.27540650406504064,True
2021,False,17,-0.10389610389610393,0.0,-0.5844155844155845,0.0,-0.5844155844155845,False
2022,True,996,0.0,0.0,0.0,0.0,0.0,
2015,False,124,0.04966887417218535,0.21274834437086088,0.24503311258278138,1.3700331125827812,0.16556291390728473,True
2015,False,52,0.30163043478260865,0.9449728260869563,0.0536684782608694,0.9449728260869563,0.5027173913043479,False
2020,False,40,-0.07174887892376691,0.17488789237668168,-0.4439461883408071,0.17488789237668168,-0.5033632286995515,False
2022,False,9,-0.1329879101899828,-0.020725388601036343,-0.20207253886010357,0.7081174438687392,-0.1623488773747842,True
2023,False,71,0.4177215189873418,0.7884267631103075,-0.001808318264014619,0.7884267631103075,0.05244122965641962,False
2015,False,46,0.04873294346978563,0.21345029239766067,-0.0038986354775827348,1.1617933723196883,0.07309941520467844,True
2018,False,24,-0.11341059602648995,-0.004966887417218624,-0.5670529801324503,-0.004966887417218624,-0.2516556291390729,False
2020,False,35,-0.14266666666666672,0.010666666666666602,-0.43333333333333335,0.010666666666666602,-0.31866666666666665,False
2022,False,8,-0.10732538330494035,0.017035775127768327,-0.5127768313458263,0.19761499148211237,0.03918228279386704,True
2023,False,40,-0.07173601147776187,-0.024390243902439046,-0.509325681492109,-0.024390243902439046,-0.2381635581061693,False
2014,False,55,0.14155251141552516,0.28767123287671237,1.4566210045662102,2.4155251141552516,-0.0091324200913242,True
2017,False,142,0.8637873754152827,1.1345514950166113,3.4916943521594686,3.5049833887043196,0.8156146179401995,True
2019,False,60,0.6773946360153256,1.065134099616858,4.633716475095785,5.277394636015326,1.2413793103448274,True
2022,False,21,-0.10684417136030044,0.025772316094896608,-0.3060249189281449,0.025772316094896608,-0.231268134493941,False
2024,False,23,-0.05945945945945952,0.0436936936936938,-0.18468468468468457,0.2867117117117117,-0.0578828828828829,False
2015,False,34,0.14873887240356076,0.7726261127596439,-0.34124629080118696,0.7726261127596439,-0.17915430267062316,False
2020,False,28,-0.07811400422237869,0.11470795214637564,-0.11893033075299098,0.5221674876847289,0.323715693173821,True
2022,False,60,0.15808170515097686,0.3771462403789225,-0.37951450562462996,0.3771462403789225,0.11663706335109536,False
2024,False,22,-0.1578947368421053,0.1791839148432881,0.03489059727971622,0.681845062093436,-0.2483737433471318,False
2014,False,10,-0.14637146371463716,-0.00492004920049216,0.6617466174661746,1.0824108241082406,-0.0073800738007380184,True
2016,False,14,-0.07665094339622647,0.15094339622641506,0.16155660377358472,0.9964622641509433,0.5778301886792454,True
2021,False,62,0.18947368421052624,0.43859649122807,0.0035087719298245723,0.5719298245614035,0.18596491228070167,True
2024,False,42,-0.03581267217630846,0.15426997245179086,2.184573002754821,4.8264462809917354,-0.02754820936639124,True
2014,False,49,0.07318022576878169,0.2923316465550798,0.8528610354223434,0.9793694044375243,0.3561697158427404,True
2016,False,47,-0.07697311361665216,0.02341717259323506,-0.5815264527320034,0.207285342584562,-0.037294015611448406,True
2022,False,15,-0.1455431754874652,-0.03621169916434541,-0.24582172701949856,0.19707520891364916,-0.028551532033426197,True
2015,False,58,1.202731092436975,2.1806722689075633,0.5955882352941178,2.7647058823529416,1.0819327731092439,True
2018,False,6,-0.2181115405853119,-0.02429596907785736,-0.72170071783545,-0.02429596907785736,-0.5427940364439536,False
2021,False,6,-0.131720430107527,-0.032258064516129115,-0.25806451612903236,0.30645161290322576,-0.018817204301075363,True
2015,False,30,0.06056338028169028,0.3725352112676057,-0.2010563380281689,1.3316901408450703,0.2693661971830985,False
2016,False,18,-0.1784503000260892,0.09992173232454982,-0.6008348552048004,0.7276284894338638,0.15601356639707809,True
2021,False,21,-0.1105263157894737,0.0022556390977443996,-0.015789473684210575,0.32556390977443606,0.03383458646616533,True
