# §61 判定:三条全中年化 +10.37%,但 300 次随机对照 p=0.16,与随机无法区分;本表是状态频率统计,不是买点,不构成投资建议。
月份,t,代码,调整天数,深度,缩量比,收敛比
2013-09,176,002226,32,0.11688311688311692,0.44245090571953594,0.6818181818181822
2013-10,194,300289,45,0.1719324026451139,0.7026020809304024,0.8050545799715235
2013-10,194,600692,21,0.22789783889980353,0.6905591221883992,0.7674418604651149
2013-10,194,300024,33,0.2468043264503441,0.6472039288492151,0.812398731947869
2013-10,194,600561,59,0.1554655870445344,0.4369681381661318,0.768929101655509
2013-10,194,000948,40,0.2104499274310594,0.7117602398610525,0.7643835616438353
2013-10,194,000952,81,0.20923076923076933,0.5317077325124991,0.7460018665865195
2013-10,194,000762,78,0.2280570142535635,0.6799345311165362,0.5511963576479707
2013-10,194,000042,88,0.140625,0.4260559576223165,0.7562610675436371
2013-10,194,000055,47,0.13467048710601726,0.7086684792156901,0.7857324840764339
2013-10,194,600589,43,0.14486921529175045,0.6518486571662818,0.804232804232805
2013-10,194,002545,51,0.16625310173697283,0.35883443709896745,0.5344476588449586
2013-10,194,600890,51,0.20177664974619292,0.4416148622190917,0.581506278555214
2013-10,194,002281,45,0.22457200402819733,0.6750595763819701,0.7041172365666427
2013-10,194,000819,80,0.2463320463320463,0.5809323110494754,0.7683411841028971
2013-10,194,600771,18,0.1846522781774581,0.6811024942355255,0.7106314948041563
2013-10,194,600129,55,0.21319796954314718,0.6728619657102289,0.6629755313448839
2013-10,194,002317,48,0.20231213872832388,0.42316889739696295,0.7663157894736842
2013-10,194,601991,80,0.22857142857142854,0.6290816078925874,0.7361856920145506
2013-10,194,300264,30,0.2274052478134111,0.4892870592173637,0.8193277310924364
2013-10,194,002474,15,0.22650231124807407,0.5700930487844492,0.7707006369426755
2013-10,194,002484,48,0.2133580705009276,0.46221285845318055,0.7810480976310122
2013-11,215,300150,34,0.24849699398797598,0.5878018600946533,0.6628477905073646
2013-11,215,300009,62,0.2509225092250923,0.6309874697403918,0.6712974448027788
2013-11,215,600841,60,0.2445229681978799,0.6503237835043845,0.6940908967378998
2013-11,215,600206,52,0.14994096812278634,0.3322289962413328,0.5325630252100834
2013-11,215,000559,91,0.22866894197952226,0.6440574962922824,0.6136363636363636
2013-11,215,600386,30,0.23136246786632386,0.572132335271567,0.6091030789825971
2013-11,215,002118,19,0.096045197740113,0.4175636691841628,0.4755801403130062
2013-11,215,002260,45,0.20774647887323938,0.4000548819718321,0.6709456568249886
2013-11,215,002396,53,0.23469387755102045,0.5582558156912641,0.6634721710283817
2013-11,215,300050,30,0.15879265091863515,0.4096428159805395,0.6019859329747613
2013-11,215,000058,32,0.2516556291390729,0.5352548506593849,0.6950973807924788
2013-11,215,002401,50,0.21509433962264146,0.6410134183749178,0.6210034431874081
2013-11,215,000070,37,0.2434607645875252,0.40941084262868144,0.6815563803916546
2013-11,215,002009,48,0.1970802919708029,0.5331969925256931,0.6595191682910984
2013-11,215,002415,36,0.18229166666666663,0.5910559267956732,0.6357615894039741
2013-11,215,600757,39,0.25545171339563855,0.4637230349717013,0.5617793768909963
2013-11,215,000156,33,0.23093587521663772,0.23733662817599313,0.5213704295024473
2013-11,215,300219,88,0.21725239616613412,0.6332334048717448,0.6278124152886964
2013-11,215,002160,14,0.1406551059730251,0.30499143275211155,0.5127514972074555
2013-11,215,601218,25,0.1670702179176755,0.43602340850247956,0.6811224489795911
2013-11,215,600621,30,0.15315315315315314,0.349845870918464,0.5381105743424581
2013-11,215,000831,39,0.19977553310886642,0.42448945257693604,0.6844115926879951
2013-11,215,600630,15,0.14010989010989017,0.3186009704101866,0.5118865030674843
2013-11,215,300235,21,0.24771838331160367,0.582491570140226,0.6072180451127822
2013-11,215,000413,28,0.2093023255813954,0.6315337371861798,0.7060945754413095
2013-11,215,600638,38,0.21347248576850097,0.4271198692062445,0.6259796238244513
2013-11,215,002045,44,0.1384136858475894,0.4801935942844776,0.4536326048434729
2013-11,215,600641,15,0.1875,0.36372418193139844,0.6119273984442523
2013-11,215,002451,33,0.21638655462184875,0.4459651839637889,0.67573051948052
2013-11,215,002184,34,0.1755424063116372,0.3852843798724406,0.6734913793103445
2013-11,215,002188,26,0.1965105601469238,0.5307955188838073,0.6675279931093887
2013-11,215,600652,17,0.125,0.3162109761975967,0.5847797062750333
2013-11,215,002605,34,0.23560767590618348,0.3666895053040378,0.6715530903328054
2013-11,215,600000,13,0.0796252927400467,0.5271129800355149,0.6218144750254844
2013-11,215,002197,25,0.24846248462484632,0.4252414797394889,0.6549687282835301
2013-11,215,600981,15,0.11475409836065575,0.576391872206912,0.6451612903225804
2013-11,215,600167,82,0.19633507853403143,0.59798877636883,0.5658067733599313
2013-11,215,002619,31,0.18269230769230782,0.3974901589730694,0.6809583858764189
2013-11,215,002210,13,0.10619469026548667,0.40770513475778153,0.41511771995043445
2013-11,215,300272,22,0.18045112781954886,0.4749807888040408,0.6637554585152844
2013-11,215,002213,21,0.22507708119218917,0.5291417716716471,0.6238303181534627
2013-11,215,600676,18,0.16159695817490494,0.29228625874037045,0.5626283367556469
2013-11,215,200613,84,0.2433962264150944,0.3922917620119787,0.42993402180149204
2013-11,215,002483,34,0.23361344537815132,0.41061183438174936,0.6080634500991406
2013-12,237,600689,32,0.23038728897715988,0.3508495487827711,0.5248498271754081
2013-12,237,600545,22,0.2082191780821917,0.3630262697993466,0.5452185201211597
2013-12,237,000723,38,0.2170731707317073,0.4105062674504138,0.5992736077481837
2013-12,237,600695,24,0.16793893129770987,0.5574130551473322,0.5520985039057326
2013-12,237,000014,27,0.18538135593220328,0.4509020691013701,0.5031827826614123
2013-12,237,002098,67,0.21507760532150777,0.5478540897302299,0.637439613526569
2013-12,237,002505,70,0.19685039370078738,0.43541314663550656,0.6081946222791298
2013-12,237,000931,21,0.16791604197901056,0.43664762540278546,0.5376344086021511
2013-12,237,600705,18,0.17705735660847877,0.47182987731581433,0.6279761904761904
2013-12,237,600706,23,0.18657367044463824,0.4161053580906836,0.5582617262328287
2013-12,237,600708,25,0.15925058548009363,0.34148985063598286,0.41819852941176483
2013-12,237,002658,50,0.24451097804391209,0.5482052462251151,0.5566462640027715
2013-12,237,300175,33,0.20766129032258063,0.46571455989773114,0.5193859255939041
2013-12,237,600570,53,0.17925925925925923,0.3829682392190477,0.673662830060934
2013-12,237,600718,42,0.19768283852280955,0.517779723928713,0.5174786677676848
2013-12,237,300318,22,0.1892583120204604,0.5863031986811463,0.6500802568218301
2013-12,237,600399,23,0.21245421245421248,0.4175148998002602,0.5833333333333339
2013-12,237,300187,11,0.09610983981693366,0.4067661319033454,0.680324276950044
2013-12,237,600400,18,0.12056737588652477,0.2299959170907777,0.5149763531266426
2013-12,237,300330,21,0.1821460775473399,0.4933799724375011,0.533751962323391
2013-12,237,002679,19,0.15295169946332732,0.49164311320893633,0.6259768677711781
2013-12,237,600089,19,0.1779935275080906,0.49507639640302825,0.6225923997917754
2013-12,237,000977,32,0.2088546679499519,0.5100488813019525,0.4981494448334503
2013-12,237,002277,17,0.09139784946236551,0.46597098192282027,0.5001318913215511
2013-12,237,601866,25,0.16595744680851066,0.39571638271638665,0.4966887417218537
2013-12,237,600748,25,0.2055016181229773,0.2956676470231901,0.4785478547854783
2013-12,237,600895,25,0.18494897959183676,0.3579340239894652,0.44346978557504857
2013-12,237,002556,15,0.2415384615384616,0.337475761910093,0.6123499142367069
2013-12,237,002285,30,0.22834645669291342,0.49313481480662735,0.6656243019879385
2013-12,237,600108,27,0.23203285420944553,0.5692436311535458,0.554902891993901
2013-12,237,002419,14,0.10775047258979209,0.21282253673454932,0.37695841677464986
2013-12,237,002561,25,0.1995661605206075,0.4420496876167349,0.48895899053627745
2013-12,237,600755,25,0.15662650602409645,0.5447105490896839,0.6525769373377831
2013-12,237,000159,18,0.1322207958921695,0.2400359631175478,0.39581657280772353
2013-12,237,600278,24,0.19663418954827272,0.4429207319008061,0.5147378488827054
2013-12,237,300080,41,0.18383167220376517,0.4418167578149124,0.6353224834237494
2013-12,237,600279,22,0.16508538899430725,0.4346236594462422,0.46312178387650094
2013-12,237,002027,22,0.20300751879699253,0.4202364719522583,0.570342205323194
2013-12,237,600462,32,0.19377162629757783,0.4493691619682323,0.6417112299465237
2013-12,237,600620,35,0.18272425249169433,0.3983752085006135,0.6332889725115874
2013-12,237,600287,72,0.22857142857142854,0.5458483015349284,0.6628939192188191
2013-12,237,600130,15,0.16911764705882348,0.39569312076238955,0.6527531083481352
2013-12,237,000836,91,0.2405063291139241,0.5930209664191697,0.6413236701763979
2013-12,237,603128,24,0.21578947368421053,0.4274526444895553,0.46659283868586177
2013-12,237,600827,12,0.17037037037037028,0.43390352733389786,0.44864989614585776
2013-12,237,002177,11,0.11876075731497415,0.19609224372706413,0.6054490413723511
2013-12,237,002317,91,0.2225433526011561,0.37496892421525635,0.6431848852901485
2013-12,237,600787,36,0.1845841784989859,0.4982648392951114,0.561977892160999
2013-12,237,300246,21,0.16707616707616713,0.496453626179365,0.6807851587488637
2013-12,237,600963,23,0.17647058823529405,0.3458518795569978,0.5298701298701295
2013-12,237,601996,22,0.16521739130434787,0.3211280934552953,0.5368968779564806
2013-12,237,300250,74,0.14519427402862983,0.5050496660541786,0.6406168322007315
2013-12,237,600151,29,0.21084337349397597,0.5485375070344017,0.6187363834422659
2013-12,237,600650,24,0.17830290010741134,0.3570267291459166,0.5518650996423093
2013-12,237,603003,25,0.14758497316636854,0.28937281635790263,0.5033746842125111
2013-12,237,600654,51,0.2119503945885005,0.38171827320578555,0.5604349644500206
2013-12,237,600506,72,0.24219590958019366,0.37427523699487797,0.3049544419134398
2013-12,237,600327,28,0.14537444933920707,0.2793074435154972,0.43988269794721374
2013-12,237,600663,24,0.2189781021897811,0.2686001044462774,0.5082251082251077
2013-12,237,600177,31,0.1310679611650486,0.49208735246876945,0.410958904109589
2013-12,237,200160,164,0.24382716049382713,0.37652059679057176,0.4259217200393669
2013-12,237,200168,158,0.20634920634920628,0.19837980891541374,0.4941549435308114
2013-12,237,600675,24,0.19959266802443987,0.5459239531087748,0.49229647187528414
2013-12,237,300137,22,0.19521912350597614,0.5029781801035301,0.6438111651381793
2013-12,237,600021,15,0.18433179723502302,0.371929852360622,0.6436837029893924
2013-12,237,600526,15,0.0957345971563982,0.2404000709236522,0.5001822157434408
2013-12,237,002626,31,0.09114583333333326,0.5202813582482352,0.631411390166254
2013-12,237,600821,26,0.2055555555555556,0.4656233792798117,0.6185567010309282
2013-12,237,600822,30,0.2005395683453236,0.3785471602075376,0.4280045351473921
2013-12,237,601600,38,0.19160104986876636,0.4429270545318281,0.584126984126984
2013-12,237,000919,14,0.11931119311193117,0.3740369077012344,0.6506318793314305
2014-01,258,600836,58,0.17263157894736836,0.3135578691530894,0.3956834532374122
2014-01,258,600838,20,0.16595744680851066,0.29839885070509103,0.5916311996965989
2014-01,258,002499,18,0.13552881570614306,0.394304104837498,0.5588919547692476
2014-01,258,000551,25,0.14341590612777044,0.27921263593372525,0.545377077119727
2014-01,258,601038,22,0.17500000000000004,0.40722245479836816,0.5886829913964263
2014-01,258,000554,14,0.11507936507936511,0.3295295312563605,0.5318522877740174
2014-01,258,000735,42,0.23319615912208502,0.19618284823329532,0.46461968063263354
2014-01,258,600561,123,0.24858299595141709,0.3610799497943242,0.6566913864940647
2014-01,258,002113,64,0.2272727272727273,0.3326031382943092,0.6570503385340006
2014-01,258,600388,24,0.19363395225464197,0.4192656371606227,0.6088019559902198
2014-01,258,600717,22,0.173469387755102,0.2981515338471997,0.5033987181977083
2014-01,258,000966,17,0.11228070175438609,0.27762646749522557,0.6223404255319155
2014-01,258,002394,16,0.1008,0.4493210671707403,0.6198686371100167
2014-01,258,600081,25,0.1574193548387096,0.27960551995727345,0.5499541704857932
2014-01,258,002674,15,0.13429752066115697,0.5262325360790961,0.6559633027522928
2014-01,258,002677,12,0.15658362989323837,0.4486177760092607,0.6054421768707479
2014-01,258,001896,23,0.1123595505617978,0.32403416480314917,0.5673652694610775
2014-01,258,002269,27,0.2524461839530333,0.5578166345162532,0.6483152484294692
2014-01,258,002680,14,0.1234567901234569,0.3375772573003856,0.6035205364626989
2014-01,258,002401,93,0.24905660377358496,0.5083542833125457,0.6378339488000239
2014-01,258,300200,17,0.12333965844402273,0.33950672603431403,0.5446804345698348
2014-01,258,002688,18,0.14879649890590807,0.5102165517776439,0.5779334500875664
2014-01,258,002696,22,0.19383259911894268,0.5106735542956736,0.6035006685304486
2014-01,258,002697,21,0.1544715447154471,0.314070075031394,0.6287371973240184
2014-01,258,600751,21,0.19906687402799372,0.2860719699280807,0.4593003117422929
2014-01,258,600270,21,0.16645962732919262,0.2860104184869922,0.4591430844414139
2014-01,258,002558,25,0.1758409785932722,0.5240616098109587,0.6408382066276804
2014-01,258,600754,46,0.23682454969979994,0.4064894429183332,0.6342482275762655
2014-01,258,600756,49,0.24984577421344856,0.28290640335701567,0.50682261208577
2014-01,258,002563,26,0.10895883777239701,0.4601453163734457,0.6174568965517239
2014-01,258,002293,17,0.14615384615384608,0.5211655464887991,0.6413301662707842
2014-01,258,601908,29,0.15403422982885084,0.3184583396698274,0.6193172070681078
2014-01,258,600463,40,0.24049217002237133,0.502997397073671,0.5068678046843985
2014-01,258,600628,36,0.24242424242424243,0.3510136223803676,0.5368550368550367
2014-01,258,600475,56,0.25375375375375375,0.49521660657292366,0.6291256583180425
2014-01,258,000652,22,0.13738738738738743,0.545800739889963,0.6255585344057192
2014-01,258,000419,62,0.23293172690763064,0.34181878696210705,0.43489807076466447
2014-01,258,000659,36,0.24406779661016953,0.4396656271578204,0.6475770925110123
2014-01,258,000663,28,0.16465863453815255,0.28269712514696343,0.45540619520748093
2014-01,258,600648,35,0.2134791813690896,0.45227865246723087,0.6392237996718272
2014-01,258,600313,49,0.22038567493112948,0.5004243016939458,0.6046065259117083
2014-01,258,000507,22,0.16831683168316824,0.3054706397109683,0.5734430082256168
2014-01,258,600658,12,0.09999999999999987,0.32795928018843207,0.51405791019723
2014-01,258,000516,29,0.1701244813278009,0.2878137272289988,0.5485714285714282
2014-01,258,002616,19,0.11508951406649626,0.4361109062352467,0.5597177243946055
2014-01,258,000695,35,0.22926267281105983,0.3547568335628401,0.6213811980208443
2014-01,258,600018,44,0.22646310432569972,0.36015145686164973,0.5199585103891324
2014-01,258,600339,42,0.23566878980891715,0.4177701019164719,0.6661575515479061
2014-01,258,000905,21,0.16549789621318367,0.3249129006407684,0.5160784313725488
2014-01,258,600676,61,0.25506756756756754,0.37522017859983786,0.6484103943921264
2014-01,258,600824,33,0.23966942148760328,0.46313520543500664,0.49059299833293596
2014-01,258,601607,33,0.20489795918367348,0.5683914174020172,0.6439868256289922
2014-02,274,000001,58,0.22673434856175967,0.5947269395387826,0.7028680246984818
2014-02,274,600375,135,0.25857519788918204,0.3979829461332313,0.5023755646662933
2014-02,274,002260,104,0.24178403755868538,0.32227631005710017,0.7184775212721928
2014-02,274,300321,20,0.2636674259681093,0.3240013919345954,0.5885714285714287
2014-02,274,000042,168,0.24375000000000002,0.42047565107523693,0.7130750605326874
2014-02,274,000055,127,0.18406593406593408,0.5585177693447749,0.7141037306642405
2014-02,274,600250,72,0.26086956521739135,0.5666221333046159,0.6656265168850983
2014-02,274,600739,53,0.2648893930799773,0.5657124519044089,0.700824888050907
2014-02,274,002695,41,0.18668596237337187,0.6225882565554958,0.4033573141486811
2014-02,274,601218,84,0.26634382566585957,0.37891988281512184,0.7044504548807471
2014-02,274,002434,73,0.24104234527687285,0.4042005486747471,0.677208597670675
2014-02,274,600771,98,0.2671462829736212,0.47198607279275767,0.6243353143572097
2014-02,274,002302,99,0.2533557046979865,0.619281356655702,0.6147809025506865
2014-02,274,600129,135,0.26294416243654817,0.500980661608545,0.5772577128176346
2014-02,274,600778,99,0.26074498567335247,0.46694913013840056,0.6528571753934455
2014-02,274,601299,52,0.25233644859813076,0.597562785734295,0.6915541435001328
2014-02,274,600649,46,0.24376731301939059,0.5958777505010113,0.6666925224945703
2014-02,274,000876,35,0.2686804451510334,0.6145883743430374,0.7188419442156051
2014-02,274,000676,175,0.2646153846153846,0.5670534574069033,0.7252315554136055
2014-02,274,002340,136,0.2614942528735633,0.6185786444034266,0.6705563909774435
2014-02,274,002615,25,0.17619047619047623,0.504871401777604,0.6970654627539505
2014-02,274,600177,68,0.22815533980582525,0.533464198146412,0.5424657534246574
2014-02,274,002352,22,0.1827057182705718,0.43695340115034226,0.706296992481203
2014-02,274,000715,33,0.10819672131147529,0.590988594414829,0.4617537313432831
2014-03,295,300154,34,0.23818525519848766,0.4348525446345315,0.6675843083275975
2014-03,295,002498,29,0.19455252918287935,0.44926481047249356,0.6365655070318289
2014-03,295,600555,87,0.24795640326975477,0.4731844601592494,0.7196736702385965
2014-03,295,300021,18,0.1912087912087912,0.2995544186604745,0.5870473537604456
2014-03,295,002651,18,0.16079632465543636,0.30954828499200054,0.5339028296849981
2014-03,295,002655,22,0.2569948186528498,0.3958218887950756,0.6449909474954738
2014-03,295,002380,40,0.24315068493150682,0.47233229322088266,0.6438205771643666
2014-03,295,300035,28,0.24728850325379614,0.43070314656221903,0.6572164948453604
2014-03,295,002670,49,0.25349650349650354,0.5079572367029538,0.5471057294743055
2014-03,295,300325,53,0.23664122137404586,0.4221215237414391,0.6502870264064297
2014-03,295,300046,23,0.17132442284325644,0.41381943643512425,0.6640401146131807
2014-03,295,000066,121,0.26211453744493396,0.49721435857205,0.6308672065413947
2014-03,295,002278,62,0.20779220779220775,0.4854350875381972,0.6684073107049602
2014-03,295,002688,55,0.21298174442190665,0.4624278275758515,0.7092819614711039
2014-03,295,002008,24,0.25237793278376663,0.5921249020730704,0.6524999999999995
2014-03,295,002692,63,0.20487804878048776,0.5304635594400309,0.6496707203749343
2014-03,295,300066,25,0.21843003412969286,0.37786226424420627,0.7040369649805447
2014-03,295,600896,73,0.26490066225165565,0.572255701821954,0.6451612903225808
2014-03,295,002558,62,0.1758409785932722,0.5155149413789031,0.7054323439626321
2014-03,295,002160,94,0.24470134874759164,0.29121247485319257,0.4694614539174125
2014-03,295,600462,90,0.25778546712802775,0.5267872909570989,0.6998161764705882
2014-03,295,002170,27,0.20424836601307195,0.2860083281554895,0.556674338319908
2014-03,295,002582,32,0.22661396574440051,0.40165245829317264,0.6691689008042896
2014-03,295,002588,46,0.19706840390879476,0.514099278413833,0.672359550561798
2014-03,295,601989,71,0.25850340136054417,0.46774492315435956,0.6317058204768591
2014-03,295,002186,69,0.17075718015665786,0.46303258190824276,0.5315401686640022
2014-03,295,600816,130,0.2674897119341564,0.5910483573812184,0.5804385316580439
2014-03,295,002351,24,0.25888324873096447,0.4009905200341553,0.5614608885254841
2014-03,295,002631,30,0.20944558521560575,0.5770036809829018,0.6749446766658468
2014-03,295,601607,70,0.20489795918367348,0.5872068306092244,0.6657974311315783
2014-04,316,002637,61,0.26943005181347157,0.48572023966877104,0.6150718007370696
2014-04,316,600359,86,0.23337091319052983,0.29104162148252616,0.5162598980366638
2014-04,316,002232,28,0.24845360824742257,0.3364266056925168,0.6427569625325589
2014-04,316,000014,106,0.274364406779661,0.4044573606496469,0.5382675601246026
2014-04,316,600845,25,0.11583924349881802,0.40961082145658295,0.637472066491551
2014-04,316,300300,24,0.23129251700680276,0.452819044035664,0.6284241057041576
2014-04,316,002242,32,0.26770708283313327,0.34987769660527474,0.5195012787723786
2014-04,316,300305,74,0.16156670746634028,0.5006016412780041,0.661107802263252
2014-04,316,002516,32,0.26455026455026454,0.40735321425152143,0.6347498655190961
2014-04,316,002660,32,0.15628672150411282,0.25155506379693576,0.5896306336834971
2014-04,316,300178,29,0.26742857142857146,0.4427166067963255,0.5608860134875814
2014-04,316,002666,35,0.22933884297520657,0.3591945457745177,0.5418950665622548
2014-04,316,300038,25,0.20930232558139528,0.45838401691234615,0.6071544451654763
2014-04,316,300039,34,0.14754098360655743,0.49461444245842545,0.6017383552484955
2014-04,316,300040,37,0.2165991902834008,0.30631573418481933,0.534449452672247
2014-04,316,002668,69,0.2454545454545456,0.41103212127961736,0.37971530249110297
2014-04,316,300183,27,0.22278623801466446,0.4516048261201837,0.6518948774131652
2014-04,316,300048,39,0.21052631578947367,0.4145407488236749,0.613943808532779
2014-04,316,002536,70,0.24938271604938267,0.4585777040517972,0.6116504854368933
2014-04,316,002270,23,0.17078651685393265,0.18557009825332813,0.5389867049946103
2014-04,316,300201,32,0.2195121951219512,0.30994832029847913,0.45148596872734803
2014-04,316,000601,31,0.17312661498708004,0.34977760500806426,0.4925701706108962
2014-04,316,002698,43,0.2705223880597015,0.4006394119710874,0.6536937776742019
2014-04,316,002149,68,0.21383647798742145,0.5726573428850731,0.620673635307782
2014-04,316,002699,28,0.25825242718446606,0.3481382485437015,0.6467118199694123
2014-04,316,300218,39,0.2521408182683158,0.32909248151958326,0.5380443537561083
2014-04,316,002293,75,0.2173076923076923,0.4313520434186338,0.669274835825066
2014-04,316,300225,29,0.24485596707818935,0.3019459010595296,0.49284159134393335
2014-04,316,600466,88,0.26875000000000004,0.3681938761591195,0.4016844833171366
2014-04,316,300094,26,0.16473317865429227,0.28162789558254747,0.5671867898803206
2014-04,316,300097,25,0.24846356453028973,0.389272601765924,0.561737169746581
2014-04,316,300238,17,0.1604671280276817,0.5564023137721604,0.5899066432147206
2014-04,316,002176,182,0.2612179487179487,0.433999892228627,0.6154624136925018
2014-04,316,600488,243,0.2727272727272728,0.34825327426829644,0.5809379034290996
2014-04,316,300109,24,0.24431818181818177,0.327148100003816,0.6171201061712014
2014-04,316,300110,22,0.1939252336448598,0.49851188194788154,0.5555555555555549
2014-04,316,300112,29,0.25249999999999995,0.32008231957747113,0.5105348460291734
2014-04,316,002197,24,0.25731584258324924,0.5627119387628174,0.6495426638265882
2014-04,316,300264,23,0.26709401709401703,0.35696446627577516,0.5901639344262294
2014-04,316,600510,99,0.2723880597014926,0.41378272852935905,0.5133736768012871
2014-04,316,002203,49,0.18829113924050633,0.5303306648849849,0.6046780838241798
2014-04,316,300137,23,0.21436716077537055,0.5372259291101129,0.5949773118447814
2014-04,316,300276,31,0.20197044334975356,0.3627915242023091,0.6161556603773587
2014-04,316,300277,27,0.21456692913385822,0.4545658034382001,0.6077669902912619
2014-05,336,002091,30,0.2042801556420233,0.358972607605587,0.5543770906420824
2014-05,336,600839,34,0.22128851540616246,0.40317941359924,0.6074895977808601
2014-05,336,002094,19,0.15705128205128216,0.4022324245881303,0.5741890959282265
2014-05,336,300016,42,0.24611032531824617,0.37074332695033246,0.5991962002192182
2014-05,336,600551,63,0.26568627450980387,0.39309296735087684,0.5101922126261307
2014-05,336,600846,17,0.09430604982206414,0.27812348568209494,0.482804408445094
2014-05,336,000733,18,0.16165413533834594,0.32373951993916583,0.5818680511338591
2014-05,336,600061,24,0.1629072681704261,0.401075544136947,0.5851938895417157
2014-05,336,300308,22,0.12385321100917446,0.4156056102101051,0.5237954913805809
2014-05,336,002249,18,0.11919191919191918,0.21909763592056425,0.5831363278171794
2014-05,336,300174,58,0.2626582278481012,0.274625158878915,0.5760905760905761
2014-05,336,600566,47,0.2139654067905189,0.3099484462191951,0.5564148835610552
2014-05,336,600713,31,0.22346368715083798,0.4411356227079003,0.5656565656565656
2014-05,336,600716,15,0.09773539928486297,0.3578935820966737,0.49496021220159103
2014-05,336,002256,94,0.22510822510822515,0.2606032271967347,0.45300925925925906
2014-05,336,002120,31,0.21502590673575128,0.31083918335397775,0.4934516265314746
2014-05,336,600869,16,0.10895883777239701,0.3572253656617085,0.5863294314381265
2014-05,336,600398,23,0.11895161290322576,0.3262515274555039,0.6065318818040438
2014-05,336,601799,27,0.21015348288075564,0.2973886530883368,0.5425195540023299
2014-05,336,002126,46,0.21739130434782616,0.3866760112202899,0.5849941887994486
2014-05,336,002394,94,0.19298245614035092,0.38589695766058446,0.613640224222864
2014-05,336,600405,27,0.1807065217391305,0.4513754348264484,0.6135986733001653
2014-05,336,000973,21,0.09459459459459474,0.23677850294684288,0.5289672544080606
2014-05,336,600594,40,0.14341736694677887,0.5106893071482155,0.6056987788331075
2014-05,336,600885,31,0.22462787550744245,0.3920516540295762,0.6219452189601443
2014-05,336,002549,29,0.2145328719723184,0.419568008683997,0.5781632199243941
2014-05,336,000988,21,0.10389610389610393,0.31546420302067724,0.5613741097612064
2014-05,336,002284,55,0.23020257826887658,0.44491210436143974,0.529662789724709
2014-05,336,300073,28,0.237467018469657,0.29741577933822144,0.582627118644068
2014-05,336,000158,16,0.139240506329114,0.4014639143976567,0.5680902497985496
2014-05,336,600613,16,0.06591639871382637,0.27233715574816253,0.4657849338700404
2014-05,336,600763,29,0.18934911242603558,0.4305972634645445,0.527416554119236
2014-05,336,002158,59,0.19065190651906527,0.43923811570266785,0.589611405411171
2014-05,336,600767,31,0.2601726263871763,0.34067485784712165,0.47547245677523114
2014-05,336,600122,15,0.10679611650485454,0.32384984168836894,0.5635648754914804
2014-05,336,002577,32,0.1830181947912951,0.4061481471207446,0.5124572952253977
2014-05,336,600129,197,0.26294416243654817,0.4805286093412712,0.5633249398157121
2014-05,336,000638,36,0.25535714285714284,0.5112323242323333,0.5458612975391494
2014-05,336,300235,25,0.17853457172342613,0.32440529165605236,0.4683926251248293
2014-05,336,000663,106,0.24499229583975346,0.3620874764614972,0.49503214494447695
2014-05,336,601998,16,0.10344827586206895,0.3615816485189372,0.38583815028901797
2014-05,336,600794,19,0.13123359580052496,0.3126949747691116,0.4404472532814779
2014-05,336,600156,45,0.2289377289377289,0.4787218769260439,0.5608214849921016
2014-05,336,603003,16,0.13957176843774777,0.4223875359778704,0.6057244286665189
2014-05,336,600802,17,0.1598513011152417,0.37702473894630933,0.5874673629242826
2014-05,336,600661,24,0.19372693726937262,0.43625359402520186,0.5995597805282634
2014-05,336,600811,104,0.25478927203065127,0.4648465987262387,0.4232164449818623
2014-05,336,000897,29,0.1996497373029772,0.29501871204544367,0.585094549499444
2014-05,336,002076,23,0.2065573770491803,0.29748737413797866,0.6144448436938559
2014-05,336,600824,29,0.16500994035785288,0.33687441202234913,0.611764705882353
2014-05,336,000916,33,0.1866028708133971,0.4402982500608429,0.5927112535042053
2014-05,336,000530,58,0.24948875255623715,0.4788298229217356,0.5188679245283017
2014-05,336,300144,25,0.14971209213051828,0.4766662102746221,0.5801514154048719
2014-05,336,002489,38,0.2468085106382979,0.4504782873020797,0.5321188878235852
2014-06,356,000537,52,0.198581560283688,0.40869122704998584,0.5867153062775495
2014-06,356,002495,27,0.12145748987854266,0.36996984217282197,0.5366662717687471
2014-06,356,000923,16,0.13846153846153852,0.4540968115518235,0.5047549378200439
2014-06,356,300012,63,0.226923076923077,0.5035157564150806,0.375829383886256
2014-06,356,600376,21,0.0880503144654089,0.2990374693113133,0.5429250084832029
2014-06,356,000558,35,0.1536144578313252,0.26106478163182273,0.5179666958808062
2014-06,356,000029,24,0.10298102981029811,0.2840463425139569,0.4815668202764972
2014-06,356,600863,25,0.06410256410256421,0.4609508821894042,0.5022321428571433
2014-06,356,000759,20,0.09079283887468026,0.3282974416185826,0.4743623112962
2014-06,356,001696,40,0.16919191919191923,0.384206591791423,0.6019629225736094
2014-06,356,600246,19,0.15568862275449102,0.4161773429598932,0.5389123172134296
2014-06,356,600093,34,0.1865203761755485,0.5009941973872063,0.5137343532684283
2014-06,356,000090,23,0.0892857142857143,0.2814204056151373,0.5767599660729436
2014-06,356,002146,17,0.1547911547911549,0.4282898133854694,0.5553896685577783
2014-06,356,600602,26,0.17377567140600314,0.3524156061266792,0.4735204884980218
2014-06,356,600270,32,0.13173076923076932,0.41210323717691205,0.5305843755724683
2014-06,356,002703,103,0.25163398692810457,0.4537784088363057,0.5167844522968205
2014-06,356,002563,34,0.10204081632653061,0.3371445733859691,0.5265410958904113
