样本类型,观察日期,股票代码,股票名称,收盘价,统一信号,信号类型,信号理由,首次触发日期,连续确认天数,触发状态,平台信号,周线多头排列,案例展示分层_质量,案例辅助标签_周线五态,距一年低点涨幅,近120日收益,MA20持续度,RPS60,RPS250,距一年高点价格差,平台深度,平台缩量比,平台收敛比,R09核心质量分
月末观察,2022-07-29,301058,,15.01,0,无信号,RPS60=2.4,,0,未触发,平台观察,False,缺失,未知,,-0.05656819610307984,0.4666666666666667,2.4241100677003713,,,0.1579552,0.4847681,0.49451882,
月末观察,2022-07-29,601579,会稽山,10.7,0,无信号,120日收益≥10%；RPS60=2.4,,0,未触发,平台观察,False,中,回踩修复,0.3017031630170315,0.1693989071038251,0.30833333333333335,2.380432408822887,54.48778195488722,-0.42036836403033595,0.062444247,0.3393551,0.3544005,0.5409134710640839
月末观察,2022-07-29,600708,光明地产,2.31,0,无信号,RPS60=2.3,,0,未触发,平台观察,False,缺失,回踩修复,0.11057692307692313,-0.025316455696202556,0.375,2.336754749945403,51.78571428571429,-0.3323699421965318,0.22614841,0.33808,0.33904108,
月末观察,2022-07-29,300482,万孚生物,35.18,0,无信号,RPS60=2.3,,0,未触发,平台观察,False,高,弱势结构,0.11047979797979801,0.02326934264107039,0.35833333333333334,2.293077091067919,12.077067669172932,-0.40362773351415493,0.15232109,0.35831597,0.37242964,0.7337047087778961
月末观察,2022-07-29,300049,福瑞医科,14.7,0,无信号,120日收益≥10%；RPS60=2.2,,0,未触发,平台观察,True,中,多头趋势,0.36490250696378834,0.27826086956521734,0.45,2.1620441144354663,34.868421052631575,-0.22834645669291342,0.27134725,0.6362552,0.5725325,0.46584509940938257
月末观察,2022-07-29,300240,飞力达,8.46,0,无信号,反弹≥40%；120日收益≥10%；RPS60=2.1,,0,未触发,平台观察,True,中,多头趋势,0.5326086956521743,0.1898734177215191,0.39166666666666666,2.118366455557982,85.94924812030075,-0.2357723577235772,0.13876146,0.40009138,0.3808795,0.5028146152182249
月末观察,2022-07-29,000715,中兴商业,4.08,0,无信号,120日收益≥10%；RPS60=2.1,,0,未触发,平台观察,False,中,回踩修复,0.26708074534161486,0.21068249258160243,0.5166666666666667,2.0528499672417557,67.01127819548873,-0.4,0.23694779,0.6324871,0.5660885,0.3953316383988547
月末观察,2022-07-29,688068,热景生物,69.01,0,无信号,RPS60=2.0,,0,未触发,平台观察,False,中,弱势结构,0.190648723257419,-0.25305769022621494,0.36666666666666664,2.031011137803014,11.771616541353383,-0.5534200478871416,0.30947137,0.5692067,0.38904297,0.6197867794286838
月末观察,2022-07-29,600785,新华百货,8.2,0,无信号,RPS60=1.9,,0,未触发,平台观察,False,中,回踩修复,0.23123123123123102,0.03144654088050314,0.38333333333333336,1.9218169906093034,45.277255639097746,-0.30153321976149927,0.13028571,0.27001682,0.36081415,0.5367830005415731
月末观察,2022-07-29,000514,渝 开 发,4.34,0,无信号,反弹≥40%；120日收益≥10%；RPS60=1.9,,0,未触发,平台观察,False,缺失,回踩修复,0.5017301038062283,0.2579710144927536,0.425,1.8781393317318194,85.19736842105263,-0.41032608695652173,0.18007663,0.33973473,0.39846516,
月末观察,2022-07-29,605598,上海港湾,12.52,0,无信号,120日收益≥10%；RPS60=1.9,,0,未触发,平台观察,False,缺失,未知,,0.23471400394477304,0.4,1.8563005022930772,,,0.13666421,0.4652538,0.54204464,
月末观察,2022-07-29,002314,南山控股,3.63,0,无信号,RPS60=1.8,,0,未触发,平台观察,False,缺失,回踩修复,0.34944237918215615,-0.059585492227979264,0.35833333333333334,1.8126228434155927,70.46522556390977,-0.4256329113924051,0.218894,0.3541967,0.42770746,
月末观察,2022-07-29,603616,韩建河山,6.1,0,无信号,RPS60=1.7,,0,未触发,平台观察,False,缺失,弱势结构,0.19842829076620827,-0.13719943422913727,0.35833333333333334,1.7143481109412537,71.14661654135338,-0.4786324786324786,0.27641279,0.37605008,0.3282427,
月末观察,2022-07-29,002561,徐家汇,9.38,0,无信号,反弹≥40%；120日收益≥10%；RPS60=1.6,,0,未触发,平台观察,False,中,回踩修复,0.46562499999999996,0.4277016742770168,0.5,1.6379122079056563,85.85526315789474,-0.4383233532934131,0.073267326,0.295197,0.29224062,0.4223990508271878
月末观察,2022-07-29,300436,广生堂,33.81,0,无信号,RPS60=1.6,,0,未触发,平台观察,False,缺失,弱势结构,0.21531272465851914,-0.09912070343725021,0.39166666666666666,1.5942345490281722,40.74248120300752,-0.42215005981883436,0.16557625,0.2752854,0.33390135,
月末观察,2022-07-29,600675,中华企业,2.86,0,无信号,RPS60=1.5,,0,未触发,平台观察,False,缺失,回踩修复,0.10424710424710426,-0.00694444444444442,0.36666666666666664,1.5287180607119457,57.24859022556391,-0.36585365853658536,0.22478387,0.31137973,0.3743036,
月末观察,2022-07-29,601800,中国交建,7.23,0,无信号,RPS60=1.4,,0,未触发,平台观察,False,缺失,回踩修复,0.33641404805914976,-0.11829268292682915,0.425,1.4413627429569775,83.01221804511279,-0.2437238493723849,0.2577002,0.6545091,0.49387813,
月末观察,2022-07-29,300649,杭州园林,21.18,0,无信号,反弹≥40%；120日收益≥10%；RPS60=1.4,,0,未触发,平台观察,False,中,回踩修复,0.49470712773465064,0.49470712773465064,0.44166666666666665,1.3540074252020091,69.85432330827066,-0.4312567132116004,0.262883,0.39825496,0.36782375,0.5655780655246183
月末观察,2022-07-29,003037,三和管桩,10.96,0,无信号,120日收益≥10%；RPS60=1.3,,0,未触发,平台观察,False,缺失,弱势结构,0.1734475374732336,0.13575129533678765,0.39166666666666666,1.3321685957632672,46.099624060150376,-0.23570432357043225,0.16262706,0.47842935,0.5303789,
月末观察,2022-07-29,600622,光大嘉宝,3.36,0,无信号,120日收益≥10%；RPS60=1.3,,0,未触发,平台观察,False,缺失,回踩修复,0.36585365853658525,0.16666666666666674,0.38333333333333336,1.2884909368857829,72.49765037593986,-0.3846153846153846,0.14905149,0.33322796,0.40400878,
月末观察,2022-07-29,002205,国统股份,10.18,0,无信号,反弹≥40%；120日收益≥10%；RPS60=1.2,,0,未触发,平台观察,False,缺失,回踩修复,0.5956112852664577,0.38127544097693344,0.5416666666666666,1.2229744485695566,86.70112781954887,-0.4593733404142326,0.26806358,0.30665773,0.4039698,
月末观察,2022-07-29,002693,双成药业,4.99,0,无信号,120日收益≥10%；RPS60=1.2,,0,未触发,平台观察,False,缺失,回踩修复,0.33066666666666666,0.17966903073286056,0.4,1.2011356191308145,75.39943609022556,-0.392204628501827,0.12972973,0.48236436,0.4570148,
月末观察,2022-07-29,601933,永辉超市,3.47,0,无信号,RPS60=1.2,,0,未触发,平台观察,False,高,弱势结构,0.048338368580060465,-0.09162303664921456,0.4166666666666667,1.1792967896920725,28.265977443609025,-0.31558185404339245,0.20276497,0.5463154,0.47157896,0.702056708898301
月末观察,2022-07-29,002251,步步高,6.27,0,无信号,RPS60=1.0,,0,未触发,平台观察,False,中,弱势结构,0.12972972972972974,-0.01569858712715866,0.23333333333333334,1.0264249836208779,36.630639097744364,-0.4959807073954984,0.1565097,0.41006437,0.35786882,0.3469682649399425
月末观察,2022-07-29,300158,振东制药,6.1,0,无信号,RPS60=1.0,,0,未触发,平台观察,False,中,回踩修复,0.30620985010706625,0.06830122591943955,0.3333333333333333,0.9609084953046517,62.12406015037594,-0.43830570902394106,0.15126051,0.30156544,0.30792928,0.314087119424476
月末观察,2022-07-29,301089,拓新药业,112.2,0,无信号,RPS60=0.9,,0,未触发,平台观察,False,缺失,未知,,0.0475212398468865,0.4583333333333333,0.9390696658659097,,,0.25818157,0.60330755,0.4450153,
月末观察,2022-07-29,000965,天保基建,4.95,0,无信号,反弹≥40%；120日收益≥10%；RPS60=0.9,,0,未触发,平台观察,False,中,回踩修复,1.239819004524887,0.9260700389105061,0.35833333333333334,0.8517143481109413,96.38157894736842,-0.5166015625,0.19275123,0.3635861,0.4161574,0.5588455874676543
月末观察,2022-07-29,002432,九安医疗,47.31,0,无信号,反弹≥40%；RPS60=0.8,,0,未触发,平台观察,False,高,回踩修复,7.960227272727273,-0.06465005931198098,0.35,0.786197859794715,100.0,-0.41772307692307686,0.2675968,0.44024667,0.4010861,0.8209050359450188
月末观察,2022-07-29,000736,中交发展,13.97,0,无信号,反弹≥40%；120日收益≥10%；RPS60=0.7,,0,未触发,平台观察,False,缺失,回踩修复,1.9104166666666669,0.984375,0.4583333333333333,0.6551648831622625,98.04981203007519,-0.5210833047651697,0.22896634,0.51593196,0.45957768,
月末观察,2022-07-29,688180,君实生物,61.39,0,无信号,RPS60=0.6,,0,未触发,平台观察,False,缺失,弱势结构,0.3357267188859878,-0.011433172302737549,0.43333333333333335,0.6333260537235205,49.71804511278196,-0.5235545207605743,0.32529584,0.5541181,0.47595936,
月末观察,2022-07-29,000519,中兵红箭,32.57,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=90.0,2022-06-30,22,持续,无平台信号,True,中,多头趋势,1.743892165122157,0.6091897233201582,0.7083333333333334,89.99781611705613,98.42575187969925,-0.021921921921921883,,,,0.6799367406268452
月末观察,2022-07-29,002182,宝武镁业,18.96,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=90.0,2022-07-25,5,持续,无平台信号,True,中,多头趋势,1.2201405152224827,0.41176470588235303,0.5833333333333334,89.97597728761738,96.2640977443609,-0.07512195121951215,,,,0.5944971508784571
月末观察,2022-07-29,603009,北特科技,8.49,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=89.8,2022-07-26,4,持续,无平台信号,True,中,多头趋势,0.7151515151515151,0.38725490196078427,0.575,89.7794278226687,83.55263157894737,0.0,,,,0.3369898577287343
月末观察,2022-07-29,002738,中矿资源,59.86,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=89.7,2022-06-24,26,持续,无平台信号,True,高,多头趋势,1.5450680272108843,1.0514050719671006,0.6333333333333333,89.73575016379122,96.35808270676691,-0.12638645650904845,,,,0.8066053979322386
月末观察,2022-07-29,000631,顺发恒能,4.5,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=89.7,2022-07-29,1,新触发,无平台信号,True,中,多头趋势,0.7578125,0.5,0.55,89.69207250491374,92.24624060150376,-0.18181818181818177,,,,0.693960246641046
月末观察,2022-07-29,002184,海得控制,13.57,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=89.6,2022-07-29,1,新触发,无平台信号,False,中,突破启动,0.681536555142503,0.16982758620689653,0.5583333333333333,89.64839484603625,50.704887218045116,-0.2835269271383316,,,,0.42734829284945697
月末观察,2022-07-29,000565,渝三峡Ａ,8.27,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=89.6,2022-07-28,2,持续,无平台信号,True,缺失,多头趋势,0.8175824175824176,0.47678571428571437,0.6333333333333333,89.58287835772003,87.21804511278195,0.0,,,,
月末观察,2022-07-29,002009,天奇股份,22.77,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=89.5,2022-07-22,6,持续,无平台信号,True,缺失,多头趋势,0.9345794392523366,0.40555555555555567,0.6,89.5173618694038,94.78383458646617,-0.09964412811387902,,,,
月末观察,2022-07-29,603978,深圳新星,28.74,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=89.5,2022-07-27,3,持续,无平台信号,False,缺失,弱势结构,0.7740740740740741,0.26496478873239426,0.5666666666666667,89.45184538108757,88.7922932330827,-0.22637954239569313,,,,
月末观察,2022-07-29,000619,海螺新材,8.08,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=89.2,2022-07-27,3,持续,无平台信号,True,缺失,多头趋势,0.7082452431289639,0.5478927203065136,0.5666666666666667,89.23345708670016,91.07142857142857,-0.19761668321747772,,,,
月末观察,2022-07-29,600400,红豆股份,4.86,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=89.1,2022-07-07,17,持续,无平台信号,True,缺失,多头趋势,0.7608695652173916,0.609271523178808,0.65,89.12426293950644,91.9172932330827,-0.17487266553480463,,,,
月末观察,2022-07-29,002407,多氟多,32.71,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=89.0,2022-07-07,17,持续,无平台信号,False,高,弱势结构,0.7001039501039503,0.17619561308881715,0.6333333333333333,89.03690762175147,67.95112781954887,-0.2385940409683427,,,,0.8141614507940568
月末观察,2022-07-29,603289,泰瑞机器,11.37,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=89.0,2022-07-20,8,持续,无平台信号,False,中,突破启动,0.6819526627218935,0.4177057356608478,0.6,88.97139113343525,77.56109022556392,-0.0155844155844157,,,,0.6801660917961925
月末观察,2022-07-29,600551,时代出版,7.0,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.8,2022-07-21,7,持续,无平台信号,True,中,多头趋势,0.7073170731707319,0.5555555555555556,0.6166666666666667,88.8403581568028,90.578007518797,-0.1116751269035533,,,,0.4278828115214907
月末观察,2022-07-29,300121,阳谷华泰,12.78,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.8,2022-07-18,10,持续,无平台信号,False,中,突破启动,0.7459016393442621,0.3816216216216215,0.65,88.77484166848657,71.40507518796993,-0.018433179723502335,,,,0.6425449066868509
月末观察,2022-07-29,300633,开立医疗,37.4,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.7,2022-07-25,5,持续,无平台信号,False,中,弱势结构,0.6023993144815767,0.3704653719311102,0.5833333333333334,88.73116400960909,76.52725563909775,-0.051243023845763624,,,,0.5600822960834045
月末观察,2022-07-29,002871,伟隆股份,8.88,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.6,2022-07-18,10,持续,无平台信号,True,中,多头趋势,0.662921348314607,0.39622641509433976,0.6083333333333333,88.64380869185412,86.09022556390977,-0.03687635574837311,,,,0.4160436519330394
月末观察,2022-07-29,300539,横河精密,9.98,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.6,2022-07-28,2,持续,无平台信号,False,中,突破启动,0.6201298701298701,0.38035961272475793,0.65,88.62196986241537,80.68609022556392,-0.04680038204393511,,,,0.48433958466528426
月末观察,2022-07-29,688037,芯源微,74.86,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.6,2022-07-29,1,新触发,无平台信号,False,缺失,突破启动,0.7197335171146335,0.14957002457002444,0.5666666666666667,88.55645337409915,30.756578947368425,-0.4283750763591937,,,,
月末观察,2022-07-29,002363,隆基机械,7.3,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.5,2022-07-19,9,持续,无平台信号,True,中,多头趋势,0.7257683215130022,0.5732758620689655,0.6833333333333333,88.51277571522166,92.78665413533834,-0.03693931398416894,,,,0.43867202989272175
月末观察,2022-07-29,002559,亚威股份,8.31,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.5,2022-07-26,4,持续,无平台信号,False,中,突破启动,0.7098765432098766,0.22205882352941186,0.575,88.49093688578293,80.75657894736842,-0.1631419939577039,,,,0.49638920567026157
月末观察,2022-07-29,300727,润禾材料,23.69,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.5,2022-07-29,1,新触发,无平台信号,False,中,弱势结构,0.6270604395604396,0.2527763088313062,0.55,88.46909805634418,48.54323308270676,-0.2896551724137931,,,,0.5681161760176908
月末观察,2022-07-29,002441,众业达,10.03,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.3,2022-07-19,9,持续,无平台信号,True,缺失,多头趋势,0.6942567567567566,0.3627717391304346,0.6166666666666667,88.29438742083424,89.07424812030075,-0.06436567164179119,,,,
月末观察,2022-07-29,002813,路畅科技,36.4,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.2,2022-07-07,17,持续,无平台信号,True,中,多头趋势,0.7113305124588623,0.5985946420729029,0.725,88.22887093251802,82.33082706766918,0.0,,,,0.4709266294554769
月末观察,2022-07-29,300963,中洲特材,6.55,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.1,2022-07-28,2,持续,无平台信号,False,缺失,突破启动,0.7101827676240209,0.24524714828897332,0.6,88.14151561476305,24.342105263157894,-0.2778390297684675,,,,
月末观察,2022-07-29,300828,锐新科技,17.72,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.1,2022-07-27,3,持续,无平台信号,False,中,突破启动,0.6576239476145931,0.2840579710144926,0.6333333333333333,88.1196767853243,86.53665413533834,-0.20751341681574242,,,,0.5357767787634143
月末观察,2022-07-29,002796,世嘉科技,10.4,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.1,2022-07-14,12,持续,无平台信号,False,缺失,弱势结构,0.61993769470405,0.34193548387096784,0.6416666666666667,88.09783795588557,58.64661654135338,-0.2737430167597765,,,,
月末观察,2022-07-29,002978,,41.31,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=88.0,2022-07-27,3,持续,无平台信号,False,中,弱势结构,0.6315165876777251,0.20577933450087582,0.5666666666666667,88.03232146756935,43.93796992481203,-0.25230769230769223,,,,0.6280433779920824
月末观察,2022-07-29,688516,奥特维,96.36,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=87.9,2022-07-04,20,持续,无平台信号,True,高,多头趋势,1.2409302325581395,0.6263291139240506,0.725,87.94496614981438,98.0968045112782,-0.0063930707362342964,,,,0.7696733678538952
