样本类型,观察日期,股票代码,股票名称,收盘价,统一信号,信号类型,平台信号,质量等级,距一年低点涨幅,近120日收益,MA20持续度,RPS60,RPS250,距一年高点价格差,周线结构,平台深度,平台缩量比,平台收敛比,R09核心质量分,信号理由
月末观察,2022-11-30,688226,威腾电气,25.87,1,强确认,无平台信号,缺失,1.4222846441947565,1.0132295719844358,0.7,98.03450535051321,95.98328302762944,-0.14422758848825667,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.0
月末观察,2022-11-30,300847,中船汉光,17.59,1,强确认,无平台信号,中,0.7278978388998036,0.39603174603174596,0.55,98.01266652107446,83.19015556071511,-0.10437881873727095,突破启动,,,,0.5317576883288813,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.0
月末观察,2022-11-30,603283,赛腾股份,19.7,1,强确认,无平台信号,高,1.585301837270341,0.9563058589870903,0.65,97.99082769163573,86.55676805200837,-0.09006928406466508,多头趋势,,,,0.7347389117707845,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.0
月末观察,2022-11-30,603138,海量数据,23.44,1,强确认,无平台信号,缺失,1.1079136690647484,0.4406883835279658,0.6333333333333333,97.96898886219698,83.21337357789645,-0.21579123452659754,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.0
月末观察,2022-11-30,600422,昆药集团,15.48,1,强确认,无平台信号,中,0.9820742637644047,0.31744680851063833,0.5916666666666667,97.9253112033195,98.42117483166938,-0.046798029556650134,多头趋势,,,,0.35914001555179303,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.9
月末观察,2022-11-30,002912,中新赛克,30.91,1,强确认,无平台信号,缺失,0.6881485527034408,0.4011786038077969,0.5833333333333334,97.88163354444201,68.72533085674483,-0.14019471488178037,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.9
月末观察,2022-11-30,603777,来伊份,21.23,1,强确认,无平台信号,中,1.116650049850449,0.6046863189720333,0.575,97.83795588556453,96.72625957743209,0.0,多头趋势,,,,0.5542795320626808,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.8
月末观察,2022-11-30,300910,瑞丰新材,49.28,1,强确认,无平台信号,高,2.450980392156863,1.7576944599888078,0.8833333333333333,97.81611705612579,96.49407940561876,-0.18193891102257642,多头趋势,,,,0.8107609392086974,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.8
月末观察,2022-11-30,002551,尚荣医疗,5.98,1,强确认,无平台信号,缺失,0.5255102040816328,0.3560090702947847,0.575,97.79427822668706,86.02275365683771,-0.06708268330733225,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.8
月末观察,2022-11-30,605289,罗曼股份,20.77,1,强确认,无平台信号,中,0.9285051067780874,0.43836565096952906,0.6,97.7724393972483,85.74413745066171,-0.2515315315315315,突破启动,,,,0.3552850213447578,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.8
月末观察,2022-11-30,603810,丰山集团,19.69,1,强确认,无平台信号,中,0.8265306122448981,0.5122887864823351,0.6333333333333333,97.70692290893209,95.3099605293708,-0.009557344064386242,多头趋势,,,,0.46727735566702994,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.7
月末观察,2022-11-30,002439,启明星辰,26.38,1,强确认,无平台信号,缺失,0.6823979591836735,0.36754795230689474,0.65,97.64140642061585,57.02345019735314,-0.1165438713998661,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.6
月末观察,2022-11-30,002980,华盛昌,25.96,1,强确认,无平台信号,缺失,0.7135313531353136,0.5049275362318841,0.725,97.61956759117712,89.43580218249362,-0.18287692791942078,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.6
月末观察,2022-11-30,688600,皖仪科技,25.7,1,强确认,无平台信号,缺失,1.5751503006012024,0.9425547996976567,0.6583333333333333,97.57588993229963,90.71279312746692,-0.28372352285395774,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.6
月末观察,2022-11-30,300553,集智股份,31.3,1,强确认,无平台信号,缺失,0.9489414694894149,0.7388888888888889,0.6916666666666667,97.55405110286088,94.8223821685628,-0.12740451630889316,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.6
月末观察,2022-11-30,300174,元力股份,23.76,1,强确认,无平台信号,中,1.0897097625329817,0.6580600139567343,0.65,97.44485695566718,92.4773624332482,0.0,多头趋势,,,,0.6172231637395516,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.4
月末观察,2022-11-30,603983,丸美生物,33.87,1,强确认,无平台信号,中,0.867144432194046,0.5174731182795698,0.6833333333333333,97.42301812622843,82.58648711400046,-0.07509557618787543,突破启动,,,,0.46303724389605505,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.4
月末观察,2022-11-30,300071,福石控股,4.44,1,强确认,无平台信号,高,0.9388646288209608,0.47508305647840565,0.5666666666666667,97.40117929678969,95.9600650104481,-0.1897810218978102,多头趋势,,,,0.7314664509356635,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.4
月末观察,2022-11-30,002020,京新药业,11.8,1,强确认,无平台信号,中,0.6643159379407617,0.4622057001239157,0.6916666666666667,97.37934046735094,94.70629208265613,-0.09716908951798009,多头趋势,,,,0.6002395278867501,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.4
月末观察,2022-11-30,300996,普联软件,14.22,1,强确认,无平台信号,低,0.955983493810179,0.7194679564691657,0.7166666666666667,97.35750163791221,77.52495936846994,-0.13974591651542656,多头趋势,,,,0.26418934182202114,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.4
月末观察,2022-11-30,000951,中国重汽,13.2,1,强确认,无平台信号,中,0.6603773584905659,0.18811881188118806,0.5833333333333334,97.33566280847347,74.808451358254,-0.13442622950819672,突破启动,,,,0.32921197600311247,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.3
月末观察,2022-11-30,003004,声迅股份,28.34,1,强确认,无平台信号,中,0.6002258610954263,0.39262899262899253,0.6083333333333333,97.2483074907185,74.62270722080333,-0.2967741935483871,突破启动,,,,0.3685823511133043,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.2
月末观察,2022-11-30,688558,国盛智科,39.94,1,强确认,无平台信号,缺失,0.6704307820995399,0.2675341161536018,0.6833333333333333,97.22646866127975,47.94520547945205,-0.16652754590984986,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.2
月末观察,2022-11-30,002389,航天彩虹,23.56,1,强确认,无平台信号,缺失,0.8999999999999999,0.3280721533258175,0.6666666666666666,97.13911334352478,63.26909681913164,-0.16305506216696275,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.1
月末观察,2022-11-30,002828,贝肯能源,11.27,1,强确认,无平台信号,缺失,0.8415032679738561,0.5459533607681755,0.5666666666666667,97.07359685520856,92.84885070814953,-0.03675213675213673,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.1
月末观察,2022-11-30,600325,华发股份,10.01,1,强确认,无平台信号,中,1.275,0.6223662884927066,0.725,97.05175802576981,99.02484327838403,-0.010869565217391242,多头趋势,,,,0.666825321750572,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.1
月末观察,2022-11-30,002294,信立泰,32.67,1,强确认,无平台信号,中,0.6685393258426968,0.3527950310559007,0.6333333333333333,97.00808036689233,84.56001857441375,-0.017148014440433235,多头趋势,,,,0.6330184937118107,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.0
月末观察,2022-11-30,300737,科顺股份,12.37,1,强确认,无平台信号,中,0.4673784104389087,0.3117709437963945,0.5666666666666667,96.96440270801486,57.06988623171581,-0.20193548387096782,突破启动,,,,0.32110305685617546,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.0
月末观察,2022-11-30,603171,税友股份,35.43,1,强确认,无平台信号,中,0.5108742004264393,0.3579915676504408,0.6333333333333333,96.94256387857611,81.93638263292314,-0.09501915708812259,突破启动,,,,0.3359666437325881,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.9
月末观察,2022-11-30,300693,盛弘股份,35.62,1,强确认,无平台信号,高,2.2032374100719423,1.2318295739348368,0.7083333333333334,96.92072504913737,83.93313211051776,-0.10073213834890182,多头趋势,,,,0.7367484585709396,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.9
月末观察,2022-11-30,603439,三力制药,15.74,1,强确认,无平台信号,中,0.537109375,0.25518341307815007,0.5666666666666667,96.85520856082114,82.93475737172045,-0.10262257696693267,突破启动,,,,0.5257851354617922,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.9
月末观察,2022-11-30,300161,华中数控,25.8,1,强确认,无平台信号,缺失,0.595547309833024,0.35575407251707825,0.6333333333333333,96.8333697313824,64.05850940329697,-0.17281179865341456,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.8
月末观察,2022-11-30,002358,森源电气,4.84,1,强确认,无平台信号,缺失,1.1228070175438596,0.5765472312703583,0.6333333333333333,96.81153090194366,96.44764337125609,-0.014256619144602856,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.8
月末观察,2022-11-30,688718,唯赛勃,24.17,1,强确认,无平台信号,中,0.9429260450160775,0.25233160621761663,0.5583333333333333,96.76785324306617,19.549570466682145,-0.32391608391608384,突破启动,,,,0.3167726676243907,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.8
月末观察,2022-11-30,002918,蒙娜丽莎,16.91,1,强确认,无平台信号,缺失,0.5193171608265947,0.3169781931464175,0.6583333333333333,96.72417558418869,40.42256791270026,-0.3555640243902438,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.7
月末观察,2022-11-30,300092,科新机电,13.87,1,强确认,无平台信号,中,0.8059895833333333,0.5092491838955386,0.7083333333333334,96.6804979253112,75.34246575342466,-0.04673539518900349,多头趋势,,,,0.5475324859862974,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.7
月末观察,2022-11-30,603719,良品铺子,33.88,1,强确认,无平台信号,中,0.678058444774641,0.40814630091438087,0.7,96.65865909587245,43.69630833526817,-0.17946233954952762,突破启动,,,,0.5269358977886001,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.7
月末观察,2022-11-30,002644,佛慈制药,12.12,1,强确认,无平台信号,缺失,0.7314285714285713,0.20958083832335328,0.6166666666666667,96.63682026643372,96.67982354306942,-0.07551487414187641,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.6
月末观察,2022-11-30,688566,,23.74,1,强确认,无平台信号,中,0.6694796061884667,0.3786295005807201,0.6916666666666667,96.61498143699497,84.04922219642442,-0.11812778603268959,突破启动,,,,0.5686244668807876,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.6
月末观察,2022-11-30,688501,青达环保,22.29,1,强确认,无平台信号,中,1.2424547283702214,0.7817745803357314,0.6833333333333333,96.54946494867875,97.84072440213606,-0.19239130434782614,多头趋势,,,,0.3630953817596493,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.5
月末观察,2022-11-30,603368,柳药集团,19.2,1,强确认,无平台信号,中,0.641025641025641,0.419068736141907,0.65,96.52762611924001,92.4077083817042,-0.016897081413210557,多头趋势,,,,0.5840773984794558,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.5
月末观察,2022-11-30,603318,水发燃气,11.41,1,强确认,无平台信号,中,0.9571183533447685,0.4352201257861634,0.6916666666666667,96.50578728980128,92.2684002786162,-0.1616458486407053,多头趋势,,,,0.48603666754584346,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.5
月末观察,2022-11-30,000980,众泰汽车,6.48,1,强确认,无平台信号,缺失,1.1107491856677525,0.75609756097561,0.5833333333333334,96.48394846036253,29.9512421639192,-0.2702702702702703,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.5
月末观察,2022-11-30,300839,博汇股份,13.29,1,强确认,无平台信号,中,0.6286764705882351,0.3575076608784473,0.5833333333333334,96.4184319720463,82.28465289064314,-0.024944974321350122,多头趋势,,,,0.6791862120623893,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.4
月末观察,2022-11-30,002246,北化股份,11.95,1,强确认,无平台信号,缺失,0.7470760233918128,0.294691224268689,0.6083333333333333,96.39659314260756,97.02809380078942,-0.2605198019801981,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.4
月末观察,2022-11-30,600329,达仁堂,24.85,1,强确认,无平台信号,中,0.696245733788396,0.35054347826086985,0.675,96.35291548373007,89.41258416531228,-0.0636774679728711,多头趋势,,,,0.5250609476417383,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.4
月末观察,2022-11-30,002223,鱼跃医疗,33.5,1,强确认,无平台信号,中,0.7366511145671333,0.5035906642728905,0.7333333333333333,96.33107665429132,70.35059205943813,-0.09776461082682475,突破启动,,,,0.5334970061046096,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.3
月末观察,2022-11-30,603128,华贸物流,10.12,1,强确认,无平台信号,中,0.4624277456647399,0.22222222222222232,0.6416666666666667,96.30923782485259,46.38959832830276,-0.17049180327868851,突破启动,,,,0.5259771576812475,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.3
月末观察,2022-11-30,002987,京北方,8.45,1,强确认,无平台信号,中,0.8736141906873613,0.4850615114235499,0.7166666666666667,96.28739899541384,92.15231019270954,-0.1507537688442211,多头趋势,,,,0.3897589821026379,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.3
月末观察,2022-11-30,300181,佐力药业,10.88,1,强确认,无平台信号,中,0.6435045317220545,0.4148244473342002,0.6333333333333333,96.2655601659751,94.79916415138148,-0.05882352941176472,多头趋势,,,,0.6626082356308062,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.3
月末观察,2022-11-30,002727,一心堂,32.35,1,强确认,无平台信号,中,0.8862973760932946,0.6215538847117796,0.7666666666666667,96.22188250709762,68.16809844439284,-0.09762900976290101,突破启动,,,,0.5350871643032374,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.2
月末观察,2022-11-30,603496,恒为科技,10.38,1,强确认,无平台信号,缺失,0.5377777777777779,0.29588014981273414,0.6833333333333333,96.1563660187814,64.59252379846761,-0.1306532663316582,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.2
月末观察,2022-11-30,002817,黄山胶囊,10.06,1,强确认,无平台信号,中,0.758741258741259,0.5476923076923077,0.7333333333333333,96.11268835990391,94.19549570466683,-0.13275862068965505,多头趋势,,,,0.6413287315008789,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.1
月末观察,2022-11-30,600833,第一医药,12.72,1,强确认,无平台信号,中,0.6498054474708173,0.3677419354838709,0.5666666666666667,96.09084953046518,95.79753889017879,-0.10611384399156709,多头趋势,,,,0.5056592365684939,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.1
月末观察,2022-11-30,300356,光一退,5.11,1,强确认,无平台信号,缺失,2.041666666666667,1.365740740740741,0.6833333333333333,96.06901070102643,94.05618760157883,-0.055452865064694934,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.1
月末观察,2022-11-30,300736,百邦科技,14.6,1,强确认,无平台信号,缺失,0.7319098457888493,0.43137254901960786,0.7416666666666667,95.98165538327146,77.80357557464592,-0.0331125827814569,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.0
月末观察,2022-11-30,603658,安图生物,54.58,1,强确认,无平台信号,高,0.4880043620501635,0.41582360570687427,0.5916666666666667,95.95981655383271,72.8117018806594,-0.23115931821383295,多头趋势,,,,0.7324884263457466,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.0
月末观察,2022-11-30,002279,久其软件,6.17,1,强确认,无平台信号,缺失,0.6453333333333333,0.408675799086758,0.675,95.93797772439397,90.31808683538426,-0.21898734177215196,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.9
月末观察,2022-11-30,603927,中科软,19.65,1,强确认,无平台信号,中,0.4719101123595506,0.3004632693580409,0.6333333333333333,95.87246123607774,77.24634316229394,-0.08519553072625707,突破启动,,,,0.49741566908638163,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.9
月末观察,2022-11-30,002420,毅昌科技,9.05,1,强确认,无平台信号,缺失,0.9890109890109893,0.31732168850072795,0.5583333333333333,95.80694474776152,85.53517529602972,0.0,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.8
月末观察,2022-11-30,002991,甘源食品,67.64,1,强确认,无平台信号,中,0.8100080278298101,0.3333333333333335,0.625,95.78510591832277,90.52704899001625,-0.035917901938426366,多头趋势,,,,0.5687621735817305,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.8
月末观察,2022-11-30,301073,君亭酒店,50.96,1,强确认,无平台信号,中,3.073541167066347,0.5108212273940114,0.55,95.76326708888404,99.88390991409334,-0.04246523863209317,,,,,0.49261523972356475,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.8
月末观察,2022-11-30,600587,新华医疗,19.02,1,强确认,无平台信号,中,0.6640419947506562,0.35181236673773975,0.6,95.71958943000655,81.86672858137915,-0.17304347826086963,突破启动,,,,0.3549280975449614,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.7
月末观察,2022-11-30,605222,,26.5,1,强确认,无平台信号,缺失,0.620795107033639,0.2952101661779081,0.625,95.69775060056782,53.81936382632924,-0.09090909090909083,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.7
月末观察,2022-11-30,603878,武进不锈,7.42,1,强确认,无平台信号,缺失,1.1695906432748537,0.864321608040201,0.825,95.67591177112907,98.11934060831206,-0.040103492884864256,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.7
月末观察,2022-11-30,300687,赛意信息,30.89,1,强确认,无平台信号,中,0.7383230163196399,0.22774244833068358,0.5916666666666667,95.63223411225158,79.17343858834455,-0.028921722728701638,多头趋势,,,,0.35404011516679984,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.6
月末观察,2022-11-30,300515,三德科技,13.61,1,强确认,无平台信号,中,0.788436268068331,0.4634408602150535,0.7666666666666667,95.5885564533741,84.86185279777108,-0.1347743165924985,多头趋势,,,,0.6121877907120676,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.6
月末观察,2022-11-30,000919,金陵药业,9.04,1,强确认,无平台信号,中,0.5400340715502554,0.30447330447330434,0.7166666666666667,95.54487879449661,92.59345251915487,-0.19141323792486586,多头趋势,,,,0.41855491541147016,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.5
月末观察,2022-11-30,688060,,57.42,1,强确认,无平台信号,缺失,0.4764721007971202,0.16329011345218802,0.5916666666666667,95.50120113561913,35.91827257952171,-0.33580104106419895,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.5
月末观察,2022-11-30,301087,,41.63,1,强确认,无平台信号,低,0.5685757347400153,0.3021582733812951,0.575,95.45752347674164,19.015556071511494,-0.28025587828492393,,,,,0.2616476371749109,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.5
月末观察,2022-11-30,600129,太极集团,34.35,1,强确认,无平台信号,缺失,1.2658311345646438,0.5749656121045394,0.675,95.39200698842542,99.00162526120269,-0.07162162162162156,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.4
月末观察,2022-11-30,000863,三湘印象,4.72,1,强确认,无平台信号,缺失,0.7878787878787876,0.47040498442367595,0.6083333333333333,95.37016815898667,97.05131181797074,-0.2362459546925566,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.4
月末观察,2022-11-30,002336,人乐退,8.04,1,强确认,无平台信号,缺失,0.8482758620689654,0.386206896551724,0.575,95.34832932954794,97.07452983515208,-0.16770186335403736,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.3
月末观察,2022-11-30,603609,禾丰股份,13.59,1,强确认,无平台信号,中,0.7881578947368422,0.6353790613718411,0.7916666666666666,95.3264905001092,93.6150452751335,-0.025107604017216567,多头趋势,,,,0.38620602654082065,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.3
月末观察,2022-11-30,603699,纽威股份,9.76,1,强确认,无平台信号,中,0.632107023411371,0.36886395511921455,0.6333333333333333,95.30465167067045,72.62595774320873,-0.032705649157581784,突破启动,,,,0.6936900349024642,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.3
月末观察,2022-11-30,688677,海泰新光,78.24,1,强确认,无平台信号,高,0.7863013698630137,0.33857998289136004,0.6166666666666667,95.28281284123172,78.91804039934989,-0.18346900438321856,多头趋势,,,,0.708157185706458,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.3
月末观察,2022-11-30,688711,宏微科技,55.67,1,强确认,无平台信号,缺失,1.1754591637358343,0.26609051626108715,0.5916666666666667,95.23913518235423,32.94636638031112,-0.28655645264641805,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.2
月末观察,2022-11-30,300634,彩讯股份,16.59,1,强确认,无平台信号,缺失,0.7173913043478259,0.37790697674418605,0.725,95.173618694038,58.6254933828651,-0.1535714285714287,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.2
月末观察,2022-11-30,603233,大参林,30.91,1,强确认,无平台信号,中,1.1676016830294529,0.5416458852867829,0.7416666666666667,95.15177986459926,92.01300208962154,-0.06981643093590117,多头趋势,,,,0.6922789283846993,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.2
月末观察,2022-11-30,002707,众信旅游,8.61,1,强确认,无平台信号,缺失,0.7643442622950818,0.44705882352941173,0.6583333333333333,95.10810220572178,92.43092639888553,-0.03691275167785235,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.1
月末观察,2022-11-30,003033,征和工业,43.98,1,强确认,无平台信号,中,1.4151565074135086,0.8302122347066165,0.7916666666666666,95.08626337628303,96.5172974228001,-0.1252983293556087,多头趋势,,,,0.5932775193688219,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.1
月末观察,2022-11-30,301129,瑞纳智能,38.46,1,强确认,无平台信号,缺失,0.6159663865546219,0.14498362607919013,0.625,95.04258571740554,50.94032969584398,-0.20815318097591107,,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.0
月末观察,2022-11-30,300410,正业科技,12.73,1,强确认,无平台信号,低,0.9736434108527132,0.5972396486825597,0.6583333333333333,95.0207468879668,55.63036916647318,-0.09136331192005709,突破启动,,,,0.2486513657469735,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.0
月末观察,2022-11-30,000045,深纺织Ａ,11.39,1,强确认,无平台信号,中,0.8795379537953798,0.5732044198895028,0.5833333333333334,94.99890805852806,77.40886928256326,-0.09098164405426967,多头趋势,,,,0.3910105954263976,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.0
月末观察,2022-11-30,002446,盛路通信,10.26,1,强确认,无平台信号,缺失,0.9542857142857142,0.5267857142857144,0.6916666666666667,94.95523039965057,94.31158579057349,-0.11703958691910499,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.0
月末观察,2022-11-30,603306,华懋科技,37.56,1,强确认,无平台信号,中,0.6344647519582247,0.31145251396648055,0.7083333333333334,94.93339157021184,72.30090550267008,-0.08790675084992705,多头趋势,,,,0.42075917971506677,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=94.9
月末观察,2022-11-30,688278,特宝生物,37.59,1,强确认,无平台信号,高,0.7070844686648503,0.3221948645796695,0.6166666666666667,94.9115527407731,88.06593916879498,-0.1564183123877917,多头趋势,,,,0.7347392031981378,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=94.9
月末观察,2022-11-30,300705,九典制药,16.31,1,强确认,无平台信号,中,0.8408577878103838,0.34128289473684204,0.5916666666666667,94.86787508189562,91.75760390062689,-0.1212284482758621,多头趋势,,,,0.562569571676504,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=94.9
月末观察,2022-11-30,603901,永创智能,15.42,1,强确认,无平台信号,缺失,0.504390243902439,0.1779984721161192,0.6833333333333333,94.84603625245687,64.38356164383562,-0.05630354957160344,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=94.8
月末观察,2022-11-30,600057,厦门象屿,9.8,1,强确认,无平台信号,中,0.6498316498316499,0.3443072702331962,0.6083333333333333,94.82419742301813,93.31321105177618,0.0,多头趋势,,,,0.6532358485739379,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=94.8
月末观察,2022-11-30,300645,正元智慧,26.42,1,强确认,无平台信号,中,0.41966684578183777,0.25689819219790677,0.575,94.80235859357938,83.65451590434176,-0.09458533241946532,多头趋势,,,,0.3853790611255573,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=94.8
月末观察,2022-11-30,603505,金石资源,22.86,1,强确认,无平台信号,中,1.8327137546468402,0.7213855421686748,0.7416666666666667,94.78051976414065,95.72788483863478,-0.0985804416403786,多头趋势,,,,0.6549568265045561,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=94.8
月末观察,2022-11-30,300633,开立医疗,48.19,1,强确认,无平台信号,中,1.0646958011996572,0.8875832354093223,0.6833333333333333,94.7586809347019,95.54214070118412,-0.190356182795699,多头趋势,,,,0.6544544140072958,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=94.8
月末观察,2022-11-30,300567,精测电子,55.59,1,强确认,无平台信号,中,0.6713770294648229,0.33984092552422274,0.7166666666666667,94.73684210526315,61.87601578825168,-0.22142857142857142,突破启动,,,,0.30499142164207693,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=94.7
月末观察,2022-11-30,002072,凯瑞德,8.22,1,强确认,无平台信号,缺失,0.7792207792207793,0.3861720067453627,0.775,94.71500327582442,73.50824239609938,-0.1671732522796351,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=94.7
月末观察,2022-11-30,000428,华天酒店,5.38,1,强确认,无平台信号,缺失,0.9214285714285715,0.43085106382978733,0.6083333333333333,94.67132561694693,97.39958207569074,-0.05944055944055937,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=94.7
月末观察,2022-11-30,002853,皮阿诺,19.03,1,强确认,无平台信号,缺失,0.9968520461699897,0.7363138686131387,0.725,94.62764795806945,84.81541676340841,-0.07934204160619263,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=94.6
